period,prac,patients,gp_fte,gp_fte_fq,nurse_fte,dpc_fte,admin_fte,gp_exrl_fte,nurses_fte,date,gp_fte_fq_per10k
202509,M83072,11544.0,6.5866666668,,3.3733333334,1.3466666667,17.4133333333,,,2025-09-30,
202512,M83072,11504.0,6.8000000002,,4.3733333334,1.92,17.4133333333,,,2025-12-31,
202603,M83072,11491.0,6.5866666668,,4.3733333334,1.92,16.4266666666,,,2026-03-31,
201803,M83073,9654.0,4.8,4.8,2.306666667,1.44,8.28,,,2018-03-31,4.9720323182100685
201806,M83073,9629.0,4.8,4.8,2.306666667,1.44,8.28,,,2018-06-30,4.98494132308651
201809,M83073,9576.0,5.866666667,4.8,2.306666667,1.44,8.28,,,2018-09-30,5.012531328320802
201812,M83073,9591.0,5.226666667,4.16,2.306666667,1.44,8.093333334,,,2018-12-31,4.337399645500991
201903,M83073,9666.0,5.653333334,4.586666667,2.306666667,0.8,8.093333334,,,2019-03-31,4.74515483860956
201906,M83073,9644.0,5.653333334,,,0.92,8.093333334,4.586666667,3.106666667,2019-06-30,
201909,M83073,9628.0,5.653333334,4.586666667,3.026666667,0.92,8.093333334,,,2019-09-30,4.7638831190278355
201912,M83073,9649.0,6.72,,,0.92,7.693333333,4.586666667,3.026666667,2019-12-31,
202006,M83073,9728.0,6.16,,,1.453333333,8.12,4.026666667,3.026666667,2020-06-30,
202009,M83073,9703.0,5.093333334,,,2.093333333,7.693333333,4.026666667,3.026666667,2020-09-30,
202012,M83073,9658.0,6.16,,,2.093333333,7.693333333,4.026666667,2.226666667,2020-12-31,
202103,M83073,9432.0,5.093333334,,,1.56,7.8,4.026666667,2.226666667,2021-03-31,
202106,M83073,9601.0,4.666666667,,,2.48,8.84,,2.226666667,2021-06-30,
202109,M83073,9545.0,5.285627297,,,2.48,8.84,,3.186666667,2021-09-30,
202112,M83073,9483.0,4.933333333,,,1.92,8.333333333,,2.52,2021-12-31,
202203,M83073,9439.0,3.866666667,,,1.92,8.626666667,,2.36,2022-03-31,
202206,M83073,9402.0,5.653333333,,,1.92,8.906666667,,2.36,2022-06-30,
202209,M83073,9421.0,5.653333333,,,1.92,9.573333333,,2.36,2022-09-30,
202212,M83073,9433.0,5.12,,,2.92,9.933333333,,3.026666667,2022-12-31,
202303,M83073,9444.0,6.186666667,,,2.92,10.90666667,,3.026666667,2023-03-31,
202306,M83073,9510.0,6.8,,,2.92,10.10666667,,3.026666667,2023-06-30,
202309,M83073,9547.0,6.8,,,2.92,10.10666667,,3.026666667,2023-09-30,
202312,M83073,9525.0,6.8,,,0.92,8.32,,2.226666667,2023-12-31,
202403,M83073,9458.0,6.8,,,0.92,7.746666667,,1.56,2024-03-31,
202406,M83073,9404.0,6.8,,,0.92,7.92,,1.56,2024-06-30,
202409,M83073,9340.0,5.733333333,,,0.92,7.92,,2.56,2024-09-30,
202412,M83073,9341.0,6.8,,,0.92,8.72,,2.56,2024-12-31,
202503,M83073,9286.0,6.8,,,0.92,8.72,,2.56,2025-03-31,
202506,M83073,9253.0,6.8,,,0.92,8.72,,2.56,2025-06-30,
202509,M83073,9167.0,6.5866666666,,2.56,0.92,7.6533333333,,,2025-09-30,
202512,M83073,9133.0,5.6933333333,,2.6533333333,0.9333333333,9.0533333333,,,2025-12-31,
202603,M83073,9027.0,5.6933333333,,2.6533333333,0.9333333333,9.7466666666,,,2026-03-31,
201803,M83074,13660.0,9.6,9.6,1.266666667,2.28,17.52,,,2018-03-31,7.027818448023425
201806,M83074,13670.0,9.6,9.6,1.266666667,2.28,18.65333333,,,2018-06-30,7.022677395757132
201809,M83074,13748.0,11.2,11.2,1.266666667,3.28,18.45333333,,,2018-09-30,8.146639511201629
201812,M83074,13794.0,9.6,9.6,1.266666667,3.76,18.92,,,2018-12-31,6.959547629404088
201903,M83074,13833.0,9.6,9.6,1.266666667,3.333333333,18.08,,,2019-03-31,6.939926263283453
201906,M83074,13871.0,9.6,,,3.333333333,19.6,9.6,1.8,2019-06-30,
201909,M83074,13877.0,9.6,9.6,1.8,2.333333333,19.2,,,2019-09-30,6.917921741010304
201912,M83074,13896.0,10.02769231,,,2.333333333,20.76,9.6,1.8,2019-12-31,
202006,M83074,13913.0,9.6,,,2.333333333,21.10666667,9.6,1.933333333,2020-06-30,
202009,M83074,13887.0,11.05435897,,,1.333333333,21.53333333,10.66666667,1.933333333,2020-09-30,
202012,M83074,13943.0,10.74051282,,,1.333333333,24.0,10.66666667,1.933333333,2020-12-31,
202103,M83074,14023.0,10.74051282,,,1.333333333,23.6,10.66666667,2.066666667,2021-03-31,
202106,M83074,14053.0,7.466666667,,,2.0,23.4,,3.066666667,2021-06-30,
202109,M83074,14007.0,7.466666667,,,2.0,25.2,,3.066666667,2021-09-30,
202112,M83074,13990.0,5.866666667,,,1.2,27.54,,2.866666667,2021-12-31,
202203,M83074,14011.0,6.866666667,,,2.186666667,26.16666667,,2.866666667,2022-03-31,
202206,M83074,14066.0,8.253333333,,,2.28,26.40666667,,2.866666667,2022-06-30,
202209,M83074,14124.0,8.253333333,,,2.28,27.40666667,,2.866666667,2022-09-30,
202212,M83074,14173.0,8.253333333,,,2.28,26.03333333,,3.373333333,2022-12-31,
202303,M83074,14175.0,9.853333333,,,3.213333333,25.03333333,,2.973333333,2023-03-31,
202306,M83074,14231.0,9.853333333,,,3.213333333,26.26,,1.866666667,2023-06-30,
202309,M83074,14251.0,9.853333333,,,5.213333333,27.3,,2.933333333,2023-09-30,
202312,M83074,14242.0,9.853333333,,,6.64,28.1,,2.933333333,2023-12-31,
202403,M83074,14234.0,8.786666667,,,4.44,24.03333333,,3.04,2024-03-31,
202406,M83074,14285.0,9.533333333,,,3.453333333,22.43333333,,3.04,2024-06-30,
202409,M83074,14262.0,10.17333333,,,3.453333333,21.9,,2.28,2024-09-30,
202412,M83074,14324.0,9.426666667,,,4.453333333,20.1,,2.28,2024-12-31,
202503,M83074,14323.0,9.426666667,,,4.453333333,19.67333333,,2.28,2025-03-31,
202506,M83074,14306.0,9.426666667,,,4.026666667,20.06,,1.28,2025-06-30,
202509,M83074,14323.0,10.4933333334,,1.28,4.0266666666,20.1933333334,,,2025-09-30,
202512,M83074,14284.0,11.2400000001,,3.28,3.0266666666,22.7133333334,,,2025-12-31,
202603,M83074,14258.0,11.2400000001,,3.04,4.0266666666,21.5533333334,,,2026-03-31,
201803,M83075,8341.0,3.786666667,3.786666667,2.32,0.8,8.493333333,,,2018-03-31,4.539823362906126
201806,M83075,8350.0,3.786666667,3.786666667,2.32,0.8,8.493333333,,,2018-06-30,4.53493014011976
201809,M83075,8442.0,6.56,3.786666667,2.453333333,0.64,7.746666667,,,2018-09-30,4.485508963515755
201812,M83075,8481.0,5.89948718,3.786666667,2.453333333,0.64,7.746666667,,,2018-12-31,4.464882286286994
201903,M83075,8570.0,6.625641026,3.786666667,2.453333333,0.64,8.213333333,,,2019-03-31,4.418514197199533
201906,M83075,8595.0,6.773333333,,,0.64,7.893333333,3.786666667,2.44,2019-06-30,
201909,M83075,8631.0,5.493333333,3.786666667,2.44,0.64,7.893333333,,,2019-09-30,4.387286139497162
201912,M83075,8713.0,6.609230769,,,,8.373333333,4.64,2.44,2019-12-31,
202006,M83075,8787.0,4.48,,,0.8,8.386666667,3.84,2.44,2020-06-30,
202009,M83075,8800.0,5.76,,,0.8,8.386666667,3.84,2.44,2020-09-30,
202012,M83075,8839.0,6.206129101,,,0.8,9.693333333,3.84,,2020-12-31,
202103,M83075,8845.0,4.907611028,,,0.8,9.693333333,3.413333333,,2021-03-31,
202106,M83075,13868.0,7.168587582,,,0.8,10.92,,0.72,2021-06-30,
202109,M83075,13852.0,7.596356608,,,0.8,10.92,,0.72,2021-09-30,
202112,M83075,13964.0,8.245157895,,,0.8,10.92,,0.72,2021-12-31,
202203,M83075,14091.0,9.09998209,,,0.8,10.92,,0.72,2022-03-31,
202206,M83075,18203.0,10.37821555,,,0.8,10.92,,0.72,2022-06-30,
202209,M83075,18313.0,10.38811057,,,0.8,10.92,,0.72,2022-09-30,
202212,M83075,18710.0,8.6828,,,0.8,10.92,,0.72,2022-12-31,
202303,M83075,19083.0,8.893333334,,,1.293333333,18.50666667,,2.12,2023-03-31,
202306,M83075,19524.0,9.890666667,,,3.92,21.24,,3.72,2023-06-30,
202309,M83075,19872.0,8.610666667,,,3.92,21.24,,3.72,2023-09-30,
202312,M83075,20238.0,9.677333333,,,3.92,21.24,,3.72,2023-12-31,
202403,M83075,20451.0,9.458666667,,,3.92,20.22666667,,3.72,2024-03-31,
202406,M83075,20355.0,11.16533333,,,3.92,20.22666667,,3.72,2024-06-30,
202409,M83075,20122.0,11.272,,,3.92,20.22666667,,3.72,2024-09-30,
202412,M83075,20475.0,11.49866667,,,3.92,21.22666667,,2.933333333,2024-12-31,
202503,M83075,20417.0,9.898666667,,,3.92,21.22666667,,2.933333333,2025-03-31,
202506,M83075,20225.0,7.978666667,,,3.92,21.22666667,,2.933333333,2025-06-30,
202509,M83075,20236.0,6.912,,2.9333333333,3.92,21.2266666667,,,2025-09-30,
202512,M83075,20449.0,7.9786666667,,2.9333333333,3.92,21.2266666667,,,2025-12-31,
202603,M83075,20366.0,11.1786666668,,2.08,3.2666666667,16.1066666667,,,2026-03-31,
201803,M83076,9216.0,3.578666667,3.498666667,3.493333333,1.786666667,10.22666667,,,2018-03-31,3.7962962966579865
201806,M83076,9081.0,3.578666667,3.498666667,2.493333333,1.973333333,9.426666667,,,2018-06-30,3.8527328124655877
201809,M83076,8954.0,5.712,3.498666667,2.506666667,2.96,10.42666667,,,2018-09-30,3.9073784532052716
201812,M83076,9165.0,5.205333333,3.072,2.506666667,2.826666667,8.74,,,2018-12-31,3.351882160392799
201903,M83076,9193.0,5.205333333,3.072,2.506666667,2.826666667,8.74,,,2019-03-31,3.3416730120744047
201906,M83076,9112.0,5.418666667,,,3.813333333,11.68,2.218666667,2.506666667,2019-06-30,
201909,M83076,9149.0,5.418666667,2.218666667,1.52,3.946666667,10.74666667,,,2019-09-30,2.4250373450650344
201912,M83076,9264.0,5.418666667,,,2.96,12.02666667,2.218666667,2.373333333,2019-12-31,
202006,M83076,9103.0,5.418666667,,,2.96,11.94666667,2.218666667,2.373333333,2020-06-30,
202009,M83076,9008.0,5.418666667,,,2.96,10.16,2.218666667,2.373333333,2020-09-30,
202012,M83076,9104.0,5.205333333,,,3.946666667,10.16,2.218666667,2.373333333,2020-12-31,
202103,M83076,9063.0,5.205333333,,,6.906666667,9.173333334,2.218666667,3.373333333,2021-03-31,
202106,M83076,8923.0,4.565333333,,,6.906666667,9.173333334,,3.373333333,2021-06-30,
202109,M83076,8900.0,7.418666667,,,7.466666667,5.92,,2.0,2021-09-30,
202112,M83076,9112.0,6.565333334,,,7.466666667,5.92,,2.0,2021-12-31,
202203,M83076,9146.0,6.352,,,6.426666667,8.88,,3.0,2022-03-31,
202206,M83076,9023.0,7.418666667,,,6.426666667,8.88,,3.0,2022-06-30,
202209,M83076,9026.0,8.485333334,,,5.453333333,9.893333334,,3.48,2022-09-30,
202212,M83076,9206.0,6.352,,,5.453333333,10.48,,3.48,2022-12-31,
202303,M83076,9202.0,5.498666667,,,6.453333333,11.46666667,,2.48,2023-03-31,
202306,M83076,9052.0,7.418666667,,,6.453333333,10.48,,2.48,2023-06-30,
202309,M83076,9052.0,7.632,,,6.453333333,10.48,,2.48,2023-09-30,
202312,M83076,9118.0,5.498666667,,,6.453333333,10.48,,1.48,2023-12-31,
202403,M83076,9003.0,5.498666667,,,6.453333333,10.48,,1.48,2024-03-31,
202406,M83076,8932.0,5.498666667,,,6.453333333,10.48,,1.48,2024-06-30,
202409,M83076,8903.0,5.498666667,,,6.453333333,10.46666667,,1.48,2024-09-30,
202412,M83076,8815.0,4.432,,,6.453333333,10.46666667,,1.48,2024-12-31,
202503,M83076,8857.0,4.832,,,5.84,11.70666667,,1.56,2025-03-31,
202506,M83076,8798.0,4.832,,,5.84,11.70666667,,2.573333333,2025-06-30,
202509,M83076,9006.0,4.8320000001,,2.5733333333,5.84,11.7066666666,,,2025-09-30,
202512,M83076,8711.0,4.8320000001,,2.5733333333,5.84,11.7066666666,,,2025-12-31,
202603,M83076,8497.0,5.472,,2.5733333333,4.84,10.6933333333,,,2026-03-31,
201803,M83079,8917.0,3.8,3.8,5.053333333,1.32,11.45333333,,,2018-03-31,4.2615229337221034
201806,M83079,8935.0,3.8,3.8,5.053333333,1.32,11.45333333,,,2018-06-30,4.252937884722999
201809,M83079,8922.0,6.786666667,3.8,5.053333333,1.32,11.45333333,,,2018-09-30,4.259134723156243
201812,M83079,8918.0,6.870769231,3.8,5.053333333,1.32,11.45333333,,,2018-12-31,4.261045077371608
201903,M83079,8901.0,5.933333333,3.8,5.053333333,1.32,12.41333333,,,2019-03-31,4.269183237838445
201906,M83079,8945.0,6.066666667,,,1.32,12.41333333,3.8,5.053333333,2019-06-30,
201909,M83079,8934.0,5.933333333,3.8,5.053333333,1.32,12.41333333,,,2019-09-30,4.253413924334005
201912,M83079,8902.0,5.17025641,,,1.32,11.45333333,3.8,5.1,2019-12-31,
202006,M83079,8954.0,4.866666667,,,1.32,11.45333333,3.8,5.1,2020-06-30,
202009,M83079,8959.0,5.72,,,1.32,11.77333333,3.8,4.62,2020-09-30,
202012,M83079,8992.0,4.866666667,,,1.32,12.73333333,3.8,4.62,2020-12-31,
202103,M83079,8988.0,4.866666667,,,1.32,11.77333333,3.8,4.62,2021-03-31,
202106,M83079,9014.0,5.506666667,,,1.32,10.86666667,,5.62,2021-06-30,
202109,M83079,9017.0,6.013333333,,,1.32,10.12,,5.133333333,2021-09-30,
202112,M83079,9013.0,6.44,,,1.32,10.12,,5.133333333,2021-12-31,
202203,M83079,9024.0,6.44,,,1.16,10.98,,5.246666667,2022-03-31,
202206,M83079,9042.0,6.44,,,0.733333333,10.52666667,,5.246666667,2022-06-30,
202209,M83079,9071.0,6.44,,,1.32,11.74,,5.246666667,2022-09-30,
202212,M83079,9121.0,7.08,,,1.32,12.02,,5.246666667,2022-12-31,
202303,M83079,9176.0,6.426666667,,,1.32,12.02,,5.246666667,2023-03-31,
202306,M83079,9209.0,5.573333333,,,1.32,12.02,,5.246666667,2023-06-30,
202309,M83079,9267.0,7.066666667,,,1.32,12.02,,5.246666667,2023-09-30,
202312,M83079,9311.0,6.213333333,,,1.32,11.31333333,,5.246666667,2023-12-31,
202403,M83079,9369.0,7.066666667,,,1.32,11.06,,5.246666667,2024-03-31,
202406,M83079,9380.0,5.146666667,,,1.32,12.11333333,,5.126666667,2024-06-30,
202409,M83079,9413.0,6.96,,,1.32,11.08666667,,5.126666667,2024-09-30,
202412,M83079,9443.0,6.96,,,1.32,11.23333333,,4.906666667,2024-12-31,
202503,M83079,9461.0,6.32,,,1.32,11.92,,4.906666667,2025-03-31,
202506,M83079,9507.0,6.32,,,1.32,11.09333333,,4.906666667,2025-06-30,
202509,M83079,9533.0,4.72,,4.9066666666,1.4133333333,11.6800000001,,,2025-09-30,
202512,M83079,9555.0,5.36,,4.9066666666,1.4133333333,11.2000000001,,,2025-12-31,
202603,M83079,9565.0,4.72,,4.9066666666,1.4133333333,11.8133333335,,,2026-03-31,
201803,M83082,10877.0,,,,,,,,2018-03-31,
201806,M83082,13852.0,,,,,,,,2018-06-30,
201809,M83082,13746.0,5.2,5.2,5.373333333,2.22,19.36,,,2018-09-30,3.7829186672486546
201812,M83082,13648.0,5.2,5.2,5.373333333,2.22,19.36,,,2018-12-31,3.810082063305979
201903,M83082,13525.0,4.666666667,4.666666667,3.76,2.22,19.01333333,,,2019-03-31,3.4504004931608137
201906,M83082,13382.0,4.666666667,,,2.22,18.48,4.666666667,3.76,2019-06-30,
201909,M83082,13268.0,4.666666667,4.666666667,3.76,2.22,18.48,,,2019-09-30,3.517234449050347
201912,M83082,13148.0,3.666666667,,,2.22,16.86666667,3.666666667,2.76,2019-12-31,
202006,M83082,12839.0,3.666666667,,,2.22,16.44,3.666666667,1.853333333,2020-06-30,
202009,M83082,12750.0,3.666666667,,,2.22,15.34666667,3.666666667,0.946666667,2020-09-30,
202012,M83082,12656.0,3.666666667,,,3.18,12.41333333,3.666666667,0.226666667,2020-12-31,
202103,M83082,12569.0,3.666666667,,,3.18,12.41333333,3.666666667,0.226666667,2021-03-31,
202106,M83082,12476.0,3.666666667,,,3.18,12.41333333,,0.226666667,2021-06-30,
202109,M83082,12439.0,3.666666667,,,3.18,12.41333333,,0.226666667,2021-09-30,
202112,M83082,12341.0,3.666666667,,,3.18,11.42666667,,0.226666667,2021-12-31,
202203,M83082,12287.0,2.933333333,,,2.166666667,9.986666667,,0.226666667,2022-03-31,
202206,M83082,12193.0,2.933333333,,,2.166666667,9.133333334,,0.226666667,2022-06-30,
202209,M83082,12112.0,2.933333333,,,2.166666667,8.146666667,,0.226666667,2022-09-30,
202212,M83082,12011.0,2.933333333,,,2.166666667,8.146666667,,0.226666667,2022-12-31,
202303,M83082,11902.0,1.933333333,,,2.166666667,8.146666667,,,2023-03-31,
201803,M83084,6840.0,2.666666667,2.666666667,2.333333333,1.786666667,,,,2018-03-31,3.898635478070175
201806,M83084,6830.0,2.666666667,2.666666667,2.333333333,1.786666667,,,,2018-06-30,3.9043435827232793
201809,M83084,6849.0,3.733333333,2.666666667,2.333333333,1.786666667,,,,2018-09-30,3.8935124353920276
201812,M83084,6849.0,4.8,2.666666667,2.333333333,1.786666667,10.62988916,,,2018-12-31,3.8935124353920276
201903,M83084,6810.0,5.04,2.666666667,2.333333333,1.786666667,10.44465085,,,2019-03-31,3.9158100837004404
201906,M83084,6798.0,5.04,,,1.786666667,10.44696756,2.666666667,2.333333333,2019-06-30,
201909,M83084,6787.0,5.04,2.666666667,2.333333333,1.786666667,10.44915709,,,2019-09-30,3.9290801046117574
201912,M83084,6760.0,5.333333334,,,1.786666667,10.15846339,2.133333333,1.653333333,2019-12-31,
202006,M83084,6712.0,5.333333334,,,1.786666667,11.72201499,2.133333333,1.653333333,2020-06-30,
202009,M83084,6702.0,5.973333334,,,1.786666667,11.7235869,2.773333333,2.36,2020-09-30,
202012,M83084,6670.0,5.973333334,,,1.786666667,11.7252782,2.773333333,2.36,2020-12-31,
202103,M83084,6651.0,4.906666667,,,1.786666667,11.92,2.773333333,2.84,2021-03-31,
202106,M83084,6627.0,4.906666667,,,1.786666667,11.92,,2.84,2021-06-30,
202109,M83084,6594.0,4.48,,,1.786666667,11.92,,2.84,2021-09-30,
202112,M83084,6574.0,4.053333333,,,1.4,11.08,,1.6,2021-12-31,
202203,M83084,6547.0,4.053333333,,,1.4,10.28,,1.6,2022-03-31,
202206,M83084,6572.0,4.48,,,1.4,9.946666667,,1.306666667,2022-06-30,
202209,M83084,6570.0,5.84,,,1.4,12.36,,1.306666667,2022-09-30,
202212,M83084,6569.0,5.84,,,1.4,13.54666667,,2.16,2022-12-31,
202303,M83084,6536.0,4.773333334,,,1.4,12.14666667,,1.4,2023-03-31,
202306,M83084,6528.0,6.906666667,,,1.4,12.41333333,,1.96,2023-06-30,
202309,M83084,6531.0,5.84,,,1.4,11.64,,1.96,2023-09-30,
202312,M83084,6535.0,5.84,,,1.4,12.93333333,,2.573333333,2023-12-31,
202403,M83084,6552.0,5.76,,,1.4,12.93333333,,2.573333333,2024-03-31,
202406,M83084,6554.0,5.333333334,,,1.4,12.93333333,,2.573333333,2024-06-30,
202409,M83084,6549.0,5.333333334,,,0.8,12.93333333,,2.573333333,2024-09-30,
202412,M83084,6552.0,5.333333334,,,0.8,12.0,,2.573333333,2024-12-31,
202503,M83084,6556.0,4.906666667,,,0.8,12.24,,2.573333333,2025-03-31,
202506,M83084,6550.0,4.693333333,,,0.8,10.44,,1.68,2025-06-30,
202509,M83084,6564.0,3.6266666667,,2.5466666667,0.7466666667,10.3333333332,,,2025-09-30,
202512,M83084,6596.0,3.6266666667,,2.5466666667,0.7466666667,10.3333333332,,,2025-12-31,
202603,M83084,6604.0,4.6933333334,,2.5466666667,0.7466666667,10.3333333332,,,2026-03-31,
201803,M83088,15336.0,7.653333333,7.653333333,3.546666667,1.4,18.12,,,2018-03-31,4.990436445618153
201806,M83088,15347.0,7.653333333,7.653333333,3.546666667,1.4,16.14666667,,,2018-06-30,4.98685953802046
201809,M83088,15415.0,9.36,7.653333333,4.186666667,1.826666667,19.09333333,,,2018-09-30,4.964861065844956
201812,M83088,15462.0,8.293333333,7.653333333,4.186666667,1.826666667,18.10666667,,,2018-12-31,4.949769326736516
201903,M83088,15452.0,7.653333333,7.653333333,4.186666667,1.826666667,18.77333333,,,2019-03-31,4.952972646259384
201906,M83088,15469.0,7.653333333,,,1.826666667,18.4,7.653333333,4.186666667,2019-06-30,
201909,M83088,15503.0,7.752820513,7.653333333,4.186666667,1.826666667,17.41333333,,,2019-09-30,4.936678922144101
201912,M83088,15512.0,8.506666667,,,2.446666667,17.41333333,7.653333333,4.986666667,2019-12-31,
202006,M83088,15549.0,8.58051282,,,1.973333333,17.78666667,7.52,4.986666667,2020-06-30,
202009,M83088,15608.0,8.58051282,,,1.973333333,17.78666667,7.52,4.986666667,2020-09-30,
202012,M83088,15594.0,7.52,,,2.64,20.17333333,7.52,4.826666667,2020-12-31,
202103,M83088,15595.0,8.186666667,,,2.64,23.82666667,8.186666667,3.986666667,2021-03-31,
202106,M83088,15612.0,7.76,,,2.64,23.82666667,,4.986666667,2021-06-30,
202109,M83088,15699.0,7.76,,,2.64,24.10666667,,4.986666667,2021-09-30,
202112,M83088,15731.0,6.8,,,2.64,24.14666667,,4.986666667,2021-12-31,
202203,M83088,15775.0,8.1376,,,3.826666667,21.72,,4.186666667,2022-03-31,
202206,M83088,15772.0,7.5776,,,3.826666667,20.66666667,,4.186666667,2022-06-30,
202209,M83088,15810.0,7.044266667,,,5.293333334,25.04,,3.546666667,2022-09-30,
202212,M83088,15848.0,7.8976,,,4.306666667,23.25333333,,1.746666667,2022-12-31,
202303,M83088,15911.0,8.110933333,,,5.506666667,25.22666667,,2.546666667,2023-03-31,
202306,M83088,15885.0,7.8976,,,7.306666667,28.85333333,,4.146666667,2023-06-30,
202309,M83088,15763.0,7.684266667,,,7.306666667,32.16,,3.546666667,2023-09-30,
202312,M83088,15563.0,8.2192,,,8.869876299,35.58125158,,3.706125774,2023-12-31,
202403,M83088,15416.0,7.365866667,,,8.880092706,35.58148532,,3.706511385,2024-03-31,
202406,M83088,15420.0,8.061866667,,,8.053333333,34.39625707,,2.909148636,2024-06-30,
202409,M83088,15378.0,8.061866667,,,8.586666667,33.73031874,,2.110190915,2024-09-30,
202412,M83088,15391.0,9.128533333,,,8.586666667,33.73123531,,2.111069742,2024-12-31,
202503,M83088,15374.0,8.901866667,,,8.5,33.45168235,,4.045957305,2025-03-31,
202506,M83088,15309.0,8.048533333,,,8.5,33.45252382,,4.045456151,2025-06-30,
202509,M83088,15242.0,10.1818666667,,4.2593959523,4.0118820793,32.4532744969,,,2025-09-30,
202512,M83088,15122.0,8.9018666667,,4.2609749963,5.0116913404,32.4547208797,,,2025-12-31,
202603,M83088,14960.0,10.2885333333,,4.2616492989,5.011335943,31.468565165,,,2026-03-31,
201803,M83089,10954.0,4.573333334,4.573333334,3.68,1.306666667,10.97333333,,,2018-03-31,4.175034995435458
201806,M83089,10940.0,4.573333334,4.573333334,3.68,1.306666667,10.97333333,,,2018-06-30,4.180377819012797
201809,M83089,11004.0,7.373333334,5.24,3.973333333,1.8,11.84,,,2018-09-30,4.761904761904762
201812,M83089,11035.0,9.12,5.92,3.973333333,1.8,12.70666667,,,2018-12-31,5.364748527412778
201903,M83089,11058.0,9.12,5.92,3.973333333,1.8,12.70666667,,,2019-03-31,5.353590160969433
201906,M83089,11050.0,8.8,,,1.8,11.13333333,5.6,3.333333333,2019-06-30,
201909,M83089,11073.0,8.814358975,5.6,3.333333333,1.8,12.01333333,,,2019-09-30,5.05734669917818
201912,M83089,11041.0,8.834871795,,,1.8,12.01333333,5.6,3.333333333,2019-12-31,
202006,M83089,11012.0,7.733333334,,,2.786666667,12.14666667,5.6,3.973333333,2020-06-30,
202009,M83089,11018.0,7.733333334,,,2.786666667,12.40666667,5.6,3.493333333,2020-09-30,
202012,M83089,11020.0,7.390769231,,,2.786666667,12.40666667,6.266666667,3.493333333,2020-12-31,
202103,M83089,10984.0,7.333333334,,,2.786666667,12.40666667,6.266666667,3.493333333,2021-03-31,
202106,M83089,10979.0,6.666666667,,,2.786666667,11.5,,4.093333333,2021-06-30,
202109,M83089,10941.0,7.52,,,2.786666667,13.06666667,,3.293333333,2021-09-30,
202112,M83089,10928.0,7.52,,,2.786666667,13.94,,3.88,2021-12-31,
202203,M83089,10886.0,7.84,,,2.786666667,13.34,,3.88,2022-03-31,
202206,M83089,10854.0,8.533333334,,,2.786666667,15.42,,3.88,2022-06-30,
202209,M83089,10828.0,7.466666667,,,2.786666667,15.42,,3.88,2022-09-30,
202212,M83089,10833.0,8.533333334,,,2.786666667,14.78,,3.88,2022-12-31,
202303,M83089,10834.0,7.76,,,2.786666667,17.32666667,,4.213333333,2023-03-31,
