gp_code,partner_fte,salaried_fte,locum_fte,registrar_fte,foundation_other_fte,nurse_fte,dpc_fte,admin_fte
K84030,2.8,4.573333333,0.0,1.066666667,0.0,3.44,7.813333333,24.28
K84031,2.635466667,2.665066667,0.0,1.6,0.0,1.666666667,1.96,11.75546667
K84032,2.749333333,2.470933333,0.444453333,1.92,0.0,1.0,1.8,11.25333333
K84033,4.173333333,2.253333333,0.0,1.066666667,0.0,2.786666667,3.426666667,9.106666667
K84034,0.64,1.36,0.0,0.0,0.0,0.773333333,0.693333333,6.453333333
K84035,4.48,0.0,0.0,2.133333334,0.0,2.686666667,1.453333333,8.6
K84036,2.2800000000000002,0.864,0.0,1.066666667,0.0,0.773333333,1.053333333,7.352
K84037,3.2,4.986666667,0.0,3.733333333,0.0,4.013333333,6.546666667,10.96
K84038,3.0,4.166666667,0.0,1.066666667,0.0,4.533333333,7.466666667,20.68533333
K84041,3.306666667,5.546666667,0.0,3.413333333,0.0,2.813333333,0.0,0.0
K84042,3.973333333,0.437333333,0.0,0.0,0.0,1.906666667,2.946666667,13.44
K84043,5.4317333329999995,2.103733333,0.0,2.133333333,0.0,2.946666667,3.713333333,18.11333333
K84044,3.573333333,12.96,0.0,4.906666666,0.0,8.12,13.14226038,38.26912096
K84045,1.813333333,1.973333333,0.0,0.853333333,0.0,1.433333333,1.426666667,11.6
K84046,1.3599999999999999,1.52,0.0,4.266666666,0.0,1.346666667,10.06666667,6.16
K84047,1.68,1.586666667,0.0,0.0,0.0,2.413333333,3.62,7.773333333
K84050,3.6,4.666666667,0.0,2.346666667,0.0,5.493333333,6.52,14.49333333
K84051,2.773333333,5.472,0.0,2.56,0.0,3.786666667,13.568,18.70735773
K84052,5.626666667,3.786666667,0.0,1.066666667,0.0,5.906666667,4.786666667,16.86
K84054,4.2,5.2,0.0,2.133333334,0.0,3.453333333,2.186666667,16.62666667
K84055,2.887733333,4.7946666669999995,0.0,0.853333333,0.0,1.8,6.68,19.85410528
K84056,0.813363451,1.293333333,2.676126188,0.0,0.0,2.752623972,4.16,5.953333333
K84058,3.52,0.426666667,0.0,1.066666667,0.0,2.78,0.773333333,14.64666667
K84059,3.8354666660000003,2.004442667,0.0,1.066666667,0.0,4.066666667,5.2,20.25333333
K84060,2.133333333,0.533333333,0.0,1.066666667,0.0,0.786666667,3.401333333,5.446666667
K84062,1.749333333,2.7304,0.0,0.0,0.0,0.933333333,1.2,11.97333333
K84063,0.986666667,4.293333333,0.0,0.0,0.0,0.72,2.16,13.05333333
K84065,1.973333333,0.0,0.0,0.0,0.0,0.4,0.493333333,4.0
K84066,0.0,2.8912,0.0,0.0,0.0,3.413333333,1.0,4.8
K84071,5.88,1.76,0.0,0.64,0.0,2.2,0.266666667,14.68666667
K84072,4.066666667,3.266666666,0.0,2.986666666,0.0,3.853333333,3.013333333,21.98211063
K84075,2.16,2.797333333,0.0,1.066666667,0.0,5.573333333,3.36,11.68666667
K84078,2.666666667,2.208,0.0,0.0,0.0,1.2,0.4,3.853333333
K84079,1.28,2.890666667,0.0,0.0,0.0,2.373333333,1.613333333,7.813333333
K84080,2.853333333,2.998283065,0.0,0.0,0.0,2.346666667,5.48,15.19834901
K84082,2.133333333,4.76,0.0,1.706666667,0.0,2.586666667,6.093333333,14.76
K84605,1.3599999999999999,1.334222133,0.0,0.0,0.0,1.1,0.0,5.0
K84610,0.5,2.353333333,0.0,0.0,0.0,1.24,4.626666667,8.146666667
K84613,4.76,4.893333333,0.0,1.493333333,0.0,3.773333333,8.066666667,20.78
K84618,2.613333333,1.786666666,0.0,1.066666667,0.0,1.333333333,3.24,8.533333333
K84624,3.04,0.8,0.0,0.0,0.0,4.066666667,2.0,10.97333333
L81004,7.066666667,3.944949732,0.0,0.0,0.0,9.12,7.906666667,29.28903688
L81007,8.290666667,12.41866667,0.0,0.64,0.0,7.293333333,12.98666667,52.24666667
L81008,3.893333333,3.404453333,0.0,1.066666667,0.0,4.253333333,1.666666667,16.16
L81009,3.386666667,3.118283065,0.0,0.853333333,0.0,3.866666667,3.72,12.82666667
L81010,2.666666667,0.56,0.0,2.773333333,0.0,3.66,3.86,12.58
L81012,4.0,7.744000000000001,0.0,0.853333333,0.0,4.52,5.84,47.82131063
L81013,4.826666667,3.4,0.0,0.853333333,0.0,2.68,4.968390805,15.61333333
L81014,1.92,3.786666667,0.8,1.066666667,0.0,6.453333333,2.906666667,19.16
L81015,0.0,12.55733333,0.0,2.346666666,0.0,11.62666667,10.96586678,34.06098202
L81016,0.0,2.88,0.0,2.133333333,0.0,4.24,5.346666667,25.2887773
L81017,2.666666667,3.106666667,0.0,1.493333333,0.0,4.24,1.56,15.32666667
L81018,3.48,1.673333333,0.0,1.493333333,0.0,3.226666667,4.013333333,14.44
L81019,3.926666667,5.533333333,0.0,1.706666666,0.0,6.706666667,9.8,13.69333333
L81020,2.8,0.773333334,0.0,2.4533333330000002,0.0,1.613333333,0.586666667,8.346666667
L81021,2.88,3.7600000000000002,1.0,0.0,0.0,5.96,2.186666667,17.24666667
L81022,6.0,6.313333333,0.0,1.493333333,0.0,4.12,5.213333333,21.42211063
L81023,2.9333333329999998,5.24,0.0,4.053333333,0.0,2.746666667,6.546666667,18.11333333
L81024,4.556533333,3.32,0.0,1.066666667,0.0,4.613333333,4.56,21.08
L81025,5.253333333,3.802666667,0.0,1.92,0.0,6.72,5.853333333,26.38666667
L81026,8.346666667,12.03333333,0.0,2.133333333,0.0,4.8,12.65333333,37.74666667
L81027,3.4933333340000003,2.586666667,0.0,1.493333333,0.0,1.92,2.053333333,8.306666667
L81029,3.2,1.6,0.0,0.0,0.0,4.173333333,2.56,16.2
L81030,1.466666667,3.586666667,0.0,1.706666667,0.0,1.146666667,3.513333333,14.44
L81031,2.437333333,6.08,0.0,0.0,0.0,11.82666667,9.48,18.66666667
L81033,3.085333333,4.037333333,0.0,2.986666667,0.0,3.96,2.973333333,17.62666667
L81034,9.573066667,9.024266667,0.0,4.693333333,0.0,10.26666667,7.52,38.06666667
L81037,2.44,6.24,1.0,1.493333333,0.0,6.886666667,8.16,34.93834901
L81038,2.965333333,5.066666667,0.0,1.92,0.0,5.706666667,2.24,13.82
L81039,2.6832,6.797333333,0.0,4.266666667,0.0,9.826666667,3.653333333,30.49333333
L81040,2.533333333,6.066666667,0.0,1.706666667,0.0,5.426666667,5.146666667,20.51880866
L81041,2.4000000000000004,0.36,0.0,2.133333333,0.0,1.626666667,1.813333333,8.74
L81042,3.626666667,1.546666667,0.0,0.0,0.0,1.12,3.653333333,8.866666667
L81044,1.533333333,3.506666667,0.0,0.853333333,0.0,7.946666667,2.6,16.16
L81045,3.610666667,5.981333332999999,0.0,3.52,0.0,6.613333333,4.84,30.0575546
L81046,1.066666667,2.746666667,0.0,0.853333333,0.0,5.066666667,1.786666667,24.46666667
L81047,4.173333333,2.8533333339999998,0.0,0.0,0.0,5.893333333,3.86,17.4
L81050,2.626666667,2.026666667,0.0,1.066666667,0.0,2.373333333,4.011219076,10.29339606
L81051,3.84,7.706666667,0.382303741,1.066666667,0.0,15.93627658,11.67366364,43.26211063
L81053,2.5514666669999997,1.9504,0.443733333,0.0,0.0,0.8,3.013333333,11.69333333
L81054,3.2,5.466666667,0.053333333,1.066666667,0.0,4.12,2.28,14.44
L81055,5.2,3.6,0.0,2.133333333,0.0,5.34,3.066666667,20.06857723
L81058,1.926666667,1.861333333,0.0,1.066666667,0.0,4.413333333,1.853333333,13.28
L81059,0.373333333,2.053333333,0.0,0.0,0.0,2.613333333,6.146666667,14.56
L81061,2.933333333,2.928,0.0,0.853333333,0.0,3.6,2.173333333,13.76
L81062,4.177660236,4.546666667,0.0,2.133333333,0.0,6.9016,4.053333333,33.66
L81063,3.953333333,2.54,0.0,1.706666666,0.0,3.84,4.946666667,19.44
L81065,3.413333333,3.266666667,0.0,2.773333333,0.0,5.606666667,1.373333333,22.10666667
L81066,2.573333333,1.946666667,0.0,0.0,0.0,2.96,2.466666667,18.13333333
L81068,3.9733333340000003,0.8896,0.0,0.0,0.0,1.203466667,1.986666667,10.56
L81069,3.2,0.8,0.0,1.066666667,0.0,2.52,3.026666667,10.53333333
L81070,1.28,1.28,0.0,1.066666667,0.0,1.6,5.213333333,9.226666667
L81071,1.786666667,1.84,0.0,2.453333333,0.0,3.533333333,2.92,15.3833647
L81072,4.0,4.0,0.0,2.133333333,0.0,3.346666667,10.2184,12.66266667
L81073,0.533333333,2.886666667,0.0,0.64,0.0,1.312,2.086666667,9.680266667
L81075,3.733333333,11.06666667,0.0,2.133333333,0.0,15.32595731,14.62,34.24666667
L81078,4.773333333,4.693333333,0.0,1.92,0.0,4.24,5.125333333,21.70666667
L81079,7.624666667,10.72,0.0,1.92,0.0,15.44106889,11.89015711,34.38
L81081,7.333333333,5.866666667,0.0,0.64,0.0,5.113333333,2.933333333,15.12666667
L81082,1.8887999999999998,5.040266667,0.0,0.0,0.0,3.76,2.0,17.97333333
L81083,1.6,2.973333334,0.0,1.92,0.0,3.053333333,4.6,7.546666667
L81084,4.213333333,2.673866667,0.0,1.066666667,0.0,2.96,1.293333333,16.57333333
L81085,2.266666667,1.637333333,0.0,0.0,0.0,2.173333333,1.48,11.26
L81086,16.28,25.28,0.0,1.493333333,0.0,35.52,20.94666667,126.8933333
L81087,7.213333333,1.093333333,0.0,1.386666667,0.0,3.986666667,0.0,13.71333333
L81089,2.373333333,2.794666667,0.0,1.92,0.0,2.48,5.56,12.05333333
L81090,4.973333333,4.373333333,0.0,2.133333333,0.0,2.093333333,2.533333333,16.69168235
L81091,2.773333333,3.946666667,0.0,1.706666667,0.0,2.62,4.763618834,13.33333333
L81095,1.786666667,2.206666667,0.0,0.0,0.0,2.2,2.533333333,7.146666667
L81098,1.524266667,3.367733333,0.0,0.853333333,0.0,2.306666667,2.746666667,12.24
L81103,3.533333333,0.893333333,0.0,0.853333333,0.0,2.3152,1.893333333,11.46
L81106,0.56,2.4,0.48,0.0,0.0,1.546666667,0.533333333,10.06666667
L81117,0.0,0.426666667,0.0,0.0,0.0,0.8,1.0,4.64
L81118,1.333333333,4.026666667,1.6,2.88,0.0,3.573333333,7.786666667,26.38857723
L81120,2.213333333,1.221333333,0.0,0.0,0.0,1.773333333,1.0,4.853333333
L81122,2.56,1.093333333,0.0,0.0,0.0,1.52,1.066666667,6.593333333
L81123,4.533333333,0.893333333,0.0,0.0,0.0,0.72,2.106666667,6.24
L81125,1.6,1.12,0.0,0.0,0.0,2.146666667,0.0,7.513333334
L81127,1.493333333,2.133333333,0.0,0.0,0.0,0.4,2.266666667,6.84
L81130,3.466666667,4.2,0.0,1.92,0.0,2.586666667,5.886666667,17.45333333
L81131,2.346666666,3.131616399,0.426666667,1.066666667,0.0,5.512623972,1.12,16.19168235
L81132,2.133333333,1.110666666,0.0,1.066666667,0.0,1.813333333,0.48,3.706666667
L81133,0.0,10.176631710999999,0.0,0.0,0.0,6.666666667,2.866666667,16.33333333
L81600,2.6882666659999996,3.1666666670000003,0.0,1.493333333,0.0,3.0,6.344736587,12.5968
L81617,1.28,1.294666667,0.0,0.0,0.0,2.179290639,1.12,9.595443968
L81632,1.066666667,2.613333333,0.0,0.853333333,0.0,2.746666667,1.866666667,10.12
L81642,1.466666667,1.146666667,0.6,0.0,0.0,1.426666667,1.8,4.96
L81643,1.0,1.68,0.0,1.066666667,0.0,6.413333333,2.826666667,16.29333333
L81644,1.893333334,2.177866666,0.0,0.0,0.0,1.6,4.306666667,12.76013333
L81649,3.44,3.589333333,0.0,1.92,0.0,3.853333333,4.613333333,14.06666667
L81669,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
L81670,0.0,1.706666667,0.0,0.0,0.0,4.68,4.293333333,8.9
L82001,7.026666667,3.393333333,0.0,2.986666666,0.0,4.706666667,2.893333334,21.36712632
L82003,3.2800000000000002,1.706666667,0.0,1.066666667,0.0,3.493333333,5.333333333,15.37333333
L82004,1.749333333,3.045333333,0.0,1.066666667,0.0,3.453333333,3.44,14.73333333
L82006,7.52,2.32,0.0,2.986666666,0.0,10.21333333,10.13333333,22.69333333
L82007,1.0,2.8888,0.0,0.0,0.0,2.68,1.618069921,8.2
L82008,2.4464,3.5584,0.0,0.0,0.0,1.593333333,2.786666667,16.78666667
L82010,5.933333333,3.333333333,0.0,5.546666667,0.0,9.586666667,10.36,27.22000423
L82011,1.066666667,0.226666667,0.0,0.0,0.0,2.693333333,4.773333334,9.393333333
L82012,2.526666667,4.944,0.0,0.64,0.0,5.426666667,20.29333333,28.74
L82013,2.8392,1.457866667,0.0,1.066666667,0.0,1.44,3.413333333,12.38666667
L82015,2.68,0.96,0.0,0.853333333,0.0,2.226666667,0.32,9.893333333
L82016,5.066666667,3.573333333,0.0,0.0,0.0,11.12,20.74666667,28.10666667
L82017,5.1333333329999995,2.0,0.0,0.0,0.0,1.2,0.0,0.0
L82018,4.52,6.613333333,0.0,2.133333333,0.0,6.24,9.623490439,26.26666667
L82022,2.38,4.466666667,0.8,0.0,0.0,3.28,5.813333333,18.58666667
L82023,3.786666667,4.693333333,0.0,0.0,0.0,7.564,27.96,30.29333333
L82025,1.2,1.546666667,0.0,0.0,0.0,2.76,4.213333333,6.013333333
L82026,2.986666667,0.426666667,0.0,1.066666667,0.0,1.485957305,2.853333333,9.0
L82028,8.426666667,2.88,0.0,1.493333333,0.0,4.706666667,11.44,22.51333333
L82029,6.453333333,4.88,0.0,1.066666667,0.0,5.715733333,7.886666667,14.2
L82030,5.222133333,5.169066667,0.0,0.0,0.0,5.986666667,18.52,17.96666667
L82035,0.0,1.133333333,0.0,2.133333334,0.0,3.226666667,1.84,17.0
L82036,7.466666667,0.64,0.0,1.706666666,0.0,3.12,3.573333333,18.53333333
L82038,3.733333333,3.986666667,0.0,2.986666667,0.0,5.546666667,8.973333333,25.54666667
L82039,1.2,0.506666667,0.0,1.066666667,0.0,1.773333333,4.026666667,8.173333333
L82041,5.933333333,9.066666667,0.0,2.56,0.0,8.906666667,6.301130191,73.52454357
L82042,4.3472,3.9328,0.0,0.0,0.0,8.96,1.6,24.04
L82043,2.586666667,0.92,0.0,0.0,0.0,0.826666667,4.586666667,8.386666667
L82044,0.933333333,4.973333333,0.0,0.0,0.0,3.986666667,5.973333333,26.84
L82045,3.473333333,2.666666667,0.0,1.493333333,0.0,6.333333333,17.42693677,16.29077195
L82046,2.76,2.546666667,0.0,1.92,0.0,2.08,6.020813008,22.09333333
L82047,3.2,0.453333333,0.0,2.986666667,0.0,2.106666667,9.36,11.81333333
L82048,2.16,0.64,0.0,0.853333333,0.0,1.786666667,1.373333333,9.96
L82049,6.08,0.0,0.0,0.853333333,0.0,1.08,2.0,6.32
L82050,0.813363451,2.0,0.0,1.066666667,0.0,3.373333333,8.28,14.90501568
L82051,1.6,2.813333333,0.0,0.0,0.0,4.8,9.686666667,14.54
L82052,4.96,2.413333333,0.0,2.773333333,0.0,2.266666667,4.026666667,15.98666667
L82054,4.48,2.08,0.0,1.92,0.0,2.88,5.76,11.13333333
L82056,2.92,1.253333333,0.213333333,0.853333333,0.0,3.08,5.0,16.94666667
L82057,1.92,0.0,0.0,0.0,0.0,1.0,0.88,8.92
L82058,1.693333333,0.666666667,0.0,1.066666667,0.0,1.593333333,3.26,3.92
L82059,1.8,0.533333333,0.0,0.0,0.0,1.6,4.226666667,10.73333333
L82061,3.466666667,1.866666667,0.0,1.28,0.0,1.24,5.586666667,9.8
L82066,1.44,1.754666667,0.0,0.0,0.0,2.066666667,1.693333333,7.48
L82068,2.133333333,2.812533333,0.0,4.053333333,0.0,2.106666667,6.066666667,17.29333333
L82070,2.153333333,1.56,0.0,1.92,0.0,2.733333333,1.833333333,12.25333333
L82620,0.88,1.333333333,0.0,0.0,0.0,2.0,4.626666667,11.85333333
L82622,1.693333333,1.6,0.0,0.0,0.0,1.44,1.48,8.873333333
L83002,4.230933333,5.706666665999999,0.0,2.133333334,0.0,7.546666667,3.36,29.24
L83003,0.0,2.218666667,0.0,0.0,0.0,4.6,3.52,15.86666667
L83004,3.92,1.6,0.0,1.92,0.0,2.48,5.44,16.52666667
L83005,4.52,3.526666667,0.106666667,2.9866666669999997,0.0,3.08,2.386666667,17.80666667
L83006,0.0,6.334283065,0.382303741,0.0,0.0,17.99931229,13.48473659,48.05128405
L83007,5.6,0.933333333,0.0,2.133333334,0.0,2.293333333,3.826666667,13.64
L83008,5.02,10.878283067,0.0,5.973333333,0.0,6.253333333,6.72,58.1
L83010,2.24,1.093333334,0.0,1.6,0.0,1.053333333,3.92,7.850031362
L83011,3.44,1.88,0.0,1.173333333,0.0,0.986666667,1.64,13.82666667
L83012,1.880030118,0.4,0.0,0.0,0.0,2.213333333,0.426666667,5.36
L83013,2.885333333,4.0024,0.0,0.0,0.0,4.4,8.133333333,26.86533333
L83014,2.133333333,4.48,0.0,1.066666667,0.0,5.653333333,12.17333333,28.96
L83015,0.8,1.333333333,0.0,1.066666667,0.0,1.64,2.933333333,11.81333333
L83016,7.066666667,10.226666667,0.266666667,4.906666666,0.0,12.03653333,6.806666667,40.7
L83018,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.6
L83019,4.293333333,0.509333333,0.0,2.133333334,0.0,0.906666667,1.24,10.89333333
L83020,4.8,2.32,0.0,1.066666667,0.0,5.312623972,2.573333333,19.74
L83021,2.133333333,1.16,0.0,1.706666667,0.0,3.666666667,2.4,11.78666667
L83023,2.333066667,1.8,0.0,0.0,0.0,1.6,5.593333333,10.14666667
L83024,1.533333333,3.213333333,0.0,0.0,0.0,1.146666667,1.76,9.766666667
L83025,2.68,1.36,0.0,2.773333333,0.0,3.373333333,7.346666667,20.39544397
L83026,1.885866667,0.554666667,0.0,0.0,0.0,1.466666667,1.813333333,5.22
L83027,0.0,0.0,0.0,0.0,0.0,0.653333333,0.666666667,3.213333333
L83028,4.706666667,2.084,0.0,0.853333333,0.0,3.293333333,2.786666667,21.60666667
L83029,1.0,1.84,0.0,0.853333333,0.0,2.626666667,1.293333333,10.84
L83030,2.92,3.813333333,0.0,3.2,0.0,2.32,3.226666667,12.25333333
L83031,3.36,3.72,0.48,4.266666667,0.0,6.113333333,3.92,21.06
L83034,2.533333333,1.725333333,0.0,1.28,0.0,4.393333333,2.733333333,14.34666667
L83035,7.2933333330000005,1.128,0.0,3.2000000010000003,0.0,8.0,5.266666667,24.06666667
L83036,4.293333333,2.346666667,0.0,4.053333334,0.0,2.426666667,1.146666667,13.94666667
L83038,6.4,4.773333333,0.266666667,2.773333333,0.0,3.52,1.96,26.20666667
L83039,1.76,1.333333333,0.0,0.0,0.0,2.093333333,0.746666667,10.02666667
L83040,5.349333333,5.645333333,0.0,2.773333333,0.0,3.333333333,3.733333333,21.56
L83041,2.88,1.76,0.0,1.813333334,0.0,3.2,1.44,12.36
L83042,4.4,0.426666666,0.0,1.066666667,0.0,3.12,0.693333333,11.41333333
L83043,7.906666667,0.933333333,0.0,2.24,0.0,5.96,6.786666667,15.57333333
L83044,6.24,0.0,0.0,0.853333333,0.0,3.08,9.813333333,14.02045965
L83045,6.906666667,3.253333333,0.0,1.706666667,0.0,4.0,4.666666667,9.813333333
L83046,4.48,1.466666667,0.0,1.066666667,0.0,1.946666667,6.386666667,8.12
L83048,3.733333333,2.186666666,0.0,1.92,0.0,4.04,2.106666667,17.16
L83049,1.173333333,0.533333333,0.0,1.546666667,0.0,1.12,0.0,6.56
L83050,6.576533333,0.64,0.0,2.986666666,0.0,3.271733333,4.32,19.17333333
L83051,1.6,2.973066667,0.0,0.64,0.0,4.746666667,3.506666667,10.78211063
L83052,0.0,5.986666667,0.0,1.066666667,0.0,4.906666667,5.417228004,16.21333333
L83054,3.554696785,1.301333334,0.0,0.533333333,0.0,3.666666667,0.0,6.773333333
L83055,3.613333333,2.16,0.0,1.066666667,0.0,5.106666667,5.613333333,26.62666667
L83056,2.4,3.226666667,0.0,3.8400000000000003,0.0,5.733333333,14.65333333,20.79333333
L83057,4.533333333,2.0,0.0,1.0,0.0,3.52,2.88,13.44
L83058,2.6666666670000003,1.361333333,0.0,0.853333333,0.0,1.733333333,1.093333333,12.84422127
L83059,5.466666666,0.0,0.266666667,2.773333334,0.0,2.386666667,1.36,18.16
L83064,2.133333333,4.0,0.0,3.2,0.0,3.52,2.793333333,15.7
L83066,5.76,3.213333333,0.0,4.266666667,0.0,4.146666667,1.706666667,26.03333333
L83067,3.866666667,5.800000000000001,0.0,1.92,0.0,8.14,5.72,28.516
L83069,0.8896,3.892,0.0,3.2,0.0,7.496266667,11.42666667,29.02666667
L83070,3.173333333,1.08,0.0,0.0,0.0,2.76,1.6,7.5
L83071,2.16,0.0,0.213333333,0.0,0.0,2.026666667,3.44,6.24
L83072,0.773333333,3.262133333,0.0,1.066666667,0.0,6.246666667,5.226666667,13.14
L83073,9.626666667,0.874666667,0.0,3.2,0.0,6.093333333,6.386666667,27.48
L83075,2.426666667,0.48,0.133333333,2.133333334,0.0,1.52,1.2,7.266666667
L83076,1.6,1.933333333,0.0,1.92,0.0,1.333333333,4.92,17.76
L83077,3.473333333,0.937866667,0.0,1.92,0.0,1.84,0.773333333,6.266666667
L83079,1.866666667,4.96,0.0,1.066666667,0.0,2.653333333,1.013333333,11.88
L83081,4.586666667,0.0,0.0,1.706666666,0.0,1.84,5.32,8.28
L83082,2.36,0.106666667,0.0,1.066666667,0.0,0.56,0.533333333,4.32
L83083,8.373333333,2.026666666,0.0,1.706666667,0.0,5.226666667,5.0,22.47333333
L83084,3.52,0.426666667,0.0,1.92,0.0,2.293333333,0.933333333,6.973333333
L83085,6.0,9.280000000000001,0.0,7.2533333330000005,0.0,4.645957305,2.806666667,29.91333333
L83086,2.613333333,1.153333334,0.0,0.0,0.0,1.226666667,2.306666667,9.013333333
L83087,3.24,4.506666667,0.0,2.773333333,0.0,6.526666667,12.36666667,22.14
L83088,3.2,0.0,0.0,0.0,0.0,1.8,1.626666667,7.613333333
L83089,3.84,2.026666667,0.0,1.92,0.0,4.626666667,3.48,18.65333333
L83092,6.453333333,3.333333333,1.715637075,3.2,0.0,8.506666667,9.413333333,30.24666667
L83094,3.306666667,1.08,0.0,0.0,0.0,1.933333333,2.493333333,13.2
L83095,1.2,3.974133333,0.0,0.0,0.0,6.346666667,2.88,16.72
L83096,8.106666667,2.773333334,0.0,2.133333334,0.0,5.786666667,3.053333333,25.61333333
L83097,7.226666666,0.666666667,0.0,2.133333333,0.0,2.386666667,1.28,17.66666667
L83098,1.0,2.274666667,0.0,0.853333333,0.0,0.6,0.32,7.96
L83099,1.6,0.757333333,0.0,1.066666667,0.0,1.64,0.426666667,6.96
L83100,7.253333333,4.352,0.0,8.320000001,0.0,8.72,14.36,72.15333333
L83101,5.786666667,4.64,0.0,3.84,0.0,5.106666667,6.546666667,18.73333333
L83102,6.0,0.0,0.0,1.066666667,0.0,1.506666667,1.473333333,11.28
L83103,2.8,2.506666667,0.0,3.84,0.0,5.04,3.2,16.69333333
L83105,3.186666667,2.346666667,0.0,0.0,0.0,3.73286227,5.791403254,14.02666667
L83106,6.333363451,0.0,0.0,2.133333334,0.0,3.413333333,3.32,13.25168235
L83111,6.806666667,2.133333333,0.253333333,4.053333334,0.0,6.866666667,6.282933333,15.08666667
L83112,2.8,2.0,0.0,1.706666667,0.0,1.833333333,1.74,11.25333333
L83113,1.986666667,0.8,0.0,0.853333333,0.0,3.08,2.146666667,8.466666667
L83115,1.093333334,1.266666667,0.0,0.64,0.0,0.906666667,0.746666667,6.866666667
L83116,1.28,0.7066666669999999,0.0,0.0,0.0,1.186666667,5.026666667,10.17333333
L83118,4.1333333340000005,4.333333333,0.0,1.706666666,0.0,7.432,6.746666667,25.02391376
L83120,2.853333333,6.773333333,0.0,2.133333333,0.0,9.2,5.046666667,28.48
L83127,2.92,2.613333334,0.866666667,0.0,0.0,5.786666667,9.94,31.312
L83128,2.212,1.126666667,0.0,2.133333334,0.0,2.0,2.186666667,8.186666667
L83129,1.866666667,0.0,0.0,1.066666667,0.0,1.672623972,3.84,5.526666667
L83131,3.84,9.306666667,0.0,2.133333333,0.0,10.08,10.53333333,36.02666667
L83134,1.322666667,1.450666667,0.0,1.28,0.0,1.053333333,5.373333333,2.186666667
L83136,3.04,2.0,0.0,1.066666667,0.0,0.986666667,1.826666667,9.293333333
L83137,7.706666667,0.906666667,0.0,1.706666666,0.0,3.653333333,4.293333333,16.81333333
L83143,2.426666667,0.0,0.0,0.0,0.0,1.28,0.32,4.173333333
L83146,0.746666667,3.066666667,0.0,1.066666667,0.0,2.826666667,1.173333333,4.253333333
L83147,3.72,2.613333333,0.0,1.92,0.0,6.58,2.08,16.304
L83148,3.466666666,0.346666666,0.0,0.853333333,0.0,1.573333333,2.373333333,7.533333333
L83607,1.36,1.12,0.0,0.0,0.0,1.96,1.213333333,8.413333333
L83616,10.07199796,0.0,0.0,0.0,0.0,0.685957305,2.729473175,1.56
L83624,1.813333333,0.48,0.0,0.0,0.0,4.006666667,3.306666667,8.186666667
L83628,2.7199999999999998,0.613333333,0.0,0.853333333,0.0,2.933333333,2.053333333,9.373333333
L83639,1.28,0.8,0.0,1.066666667,0.0,0.48,1.6,4.426666667
L83646,3.6,1.173333333,0.0,1.066666667,0.0,5.0,3.693333333,12.66666667
L83648,5.333333333,8.451616398,0.0,2.133333334,0.0,7.2,2.04,21.14666667
L83651,0.533333333,1.7333333340000001,0.0,0.0,0.0,0.533333333,0.893333333,5.506666667
L83655,0.853333333,2.618666666,0.0,1.066666667,0.0,1.16,0.32,6.333333333
L83657,1.3599999999999999,3.44,0.0,1.066666667,0.0,0.8,1.68,5.533333333
L83663,1.386666667,0.0,0.0,1.066666667,0.0,0.453333333,1.64,6.626666667
L83666,0.437333333,1.968,0.0,1.386666666,0.0,0.333333333,0.64,3.693333333
L83673,0.0,1.613333333,0.0,1.066666667,0.0,1.84,0.0,3.24
L84003,3.8400000000000003,2.173333333,0.0,1.066666667,0.0,2.066666667,0.986666667,7.766133334
L84004,4.6,1.706666667,0.0,1.706666667,0.0,2.426666667,4.653333333,10.34666667
L84005,4.266666666,0.0,0.0,1.28,0.0,2.48,1.793333333,9.24
L84006,2.133333333,1.2,0.0,0.853333333,0.0,1.72,8.68,6.666666667
L84007,3.5999999999999996,2.533333333,0.8,0.853333333,0.0,3.053333333,9.44,10.05333333
L84008,4.626666667,1.38,0.0,0.853333333,0.0,3.466666667,2.893333333,11.98666667
L84009,4.906666667,4.666666667,0.0,1.706666667,0.0,6.72,6.506666667,25.96666667
L84010,1.7333333340000001,5.450400001,0.0,0.0,0.0,4.173333333,5.506666667,14.42666667
L84011,0.0,5.253333334,0.0,0.0,0.0,3.52,6.973333333,10.89333333
L84012,10.25466667,1.744949732,0.186666667,1.28,0.0,7.36,15.32,32.92666667
L84014,3.1199999999999997,1.082666667,0.0,1.493333333,0.0,3.513333333,3.893333333,11.24
L84015,5.0,0.746666666,0.0,1.92,0.0,2.72,3.973333333,10.44
L84016,2.186666667,1.64,0.106666667,1.493333333,0.0,2.04,3.206666667,6.226666667
L84018,2.626666667,3.656,0.0,1.706666667,0.0,5.36,6.173333333,16.74666667
L84021,1.92,2.933333333,0.0,2.133333333,0.0,2.373333333,6.773333333,7.766666667
