gp_code,practice_name,registered_patients,weighted_patients,weighting_ratio
J81059,SOUTHBOURNE PRACTICE,9132.75,8680.16,0.9504431852399332
J81061,PENNY'S HILL PRACTICE,7549.25,9178.22,1.2157790508990958
J81062,ST ALBANS MEDICAL CENTRE,11290.0,10298.56,0.9121842338352524
J81064,POOLE TOWN SURGERY,5213.25,5492.9,1.0536421617992615
J81066,STOUR SURGERY,10608.25,10685.06,1.007240591049419
J81067,LITTLEDOWN SURGERY,6177.0,5535.02,0.8960692892990125
J81068,ATRIUM HEALTH CENTRE,6874.25,7370.15,1.0721387787758665
J81070,THE BANKS & BEARWOOD MEDICAL CENTRE,11619.75,11205.58,0.9643563759977625
J81072,THE PANTON PRACTICE,17059.75,14770.56,0.8658133911692727
J81073,THE BRIDGES MEDICAL CTR.,17041.75,18264.42,1.0717455660363517
J81074,BARTON HOUSE MED PRACTICE,5009.0,6269.89,1.2517248951886604
J81075,CROSS ROAD SURGERY,7628.75,8098.66,1.061597247255448
J81076,AMMONITE HEALTH PARTNERSHIP,24442.0,27607.02,1.1294910400130922
J81077,WALFORD MILL MEDICAL CENTRE,7775.25,7681.59,0.9879540850776503
J81078,THE GROVE MEDICAL CENTRE,13022.75,14291.41,1.0974187479603001
J81081,GILLINGHAM MEDICAL PRACTICE,13285.5,13335.33,1.003750705656543
J81082,POUNDBURY DOCTORS SURGERY,8019.0,8587.96,1.0709514902107493
J81083,SIXPENNY HANDLEY SURGERY,4046.0,4854.9,1.1999258526940186
J81086,EVERGREEN OAK SURGERY,7758.25,7317.35,0.9431701736860761
J81087,THE BIRCHWOOD PRACTICE,10388.25,9586.93,0.9228628498544028
J81609,PRINCE OF WALES SURGERY,9730.25,10924.17,1.1227018833020734
J81612,CORFE CASTLE SURGERY,3135.75,3689.49,1.1765893326955272
J81613,THE DORCHESTER RD SURGERY,0.0,0.0,
J81616,PUDDLETOWN SURGERY,4264.75,4700.2,1.1021044609883346
J81620,BLACKMORE VALE PARTNERSHIP,26874.5,28341.72,1.0545952482836891
J81621,THE BARCELLOS FAMILY PRACTICE,8489.5,8520.1,1.0036044525590435
J81625,DENMARK ROAD MEDICAL CENTRE,15034.25,13240.06,0.8806598267289688
J81626,FORDINGTON SURGERY,5195.25,5144.32,0.9901968143977672
J81631,SANDFORD SURGERY,2108.5,2356.65,1.1176903011619634
J81633,WOODLEA HOUSE SURGERY,6654.25,6348.92,0.9541150392606229
J81634,CRESCENT PROVIDENCE SURGERY,14548.25,12996.73,0.8933534961249635
J81637,THE PRINCE OF WALES SURGERY,0.0,0.0,
J81646,GROVE SURGERY,6457.75,6604.81,1.022772637528551
J81647,LYME BAY MEDICAL PRACTICE,8819.5,9963.73,1.1297386473156075
J81648,THE NEWMAN PRACTICE (DR NEWMANS SURGERY),5432.25,5516.84,1.0155718164664733
J82001,BURGESS ROAD SURGERY,10035.0,8183.32,0.8154778276033882
J82002,LORDSHILL HEALTH CENTRE,14398.25,14142.96,0.9822693730140815
J82004,DR ATCHISON & PARTNERS,0.0,0.0,
J82005,ROWLANDS CASTLE SURGERY,4573.5,4867.9,1.064370831966765
J82007,COASTAL MEDICAL PARTNERSHIP,33388.0,38285.87,1.1466955193482689
J82009,EMSWORTH SURGERY,15219.75,16485.75,1.083181392598433
J82010,THE BOSMERE MEDICAL PRACTICE,19153.0,19783.14,1.0329003289301937
J82012,PORTCHESTER PRACTICE,11166.5,11340.29,1.0155635158733713
J82015,GIFFARD DRIVE SURGERY,9470.25,8784.5,0.927589028800718
J82016,STOCKBRIDGE SURGERY,9057.25,10997.9,1.214264815479312
J82017,THE ANDOVER HEALTH CENTRE MEDICAL PRACT,13673.75,13570.56,0.9924534235304872
J82018,STOKEWOOD SURGERY,18738.0,17114.99,0.9133840324474332
J82019,THE FRYERN SURGERY,15254.5,14283.35,0.9363368186436789
J82020,EASTLEIGH HEALTH CENTRE,12690.25,12233.39,0.9639991331928055
J82021,WATERSIDE MEDICAL PRACTICE,8639.75,10346.88,1.1975902080500014
J82022,VICTOR STREET SURGERY,11445.5,11100.24,0.9698344327464943
J82024,SOLENT GP SURGERY,22498.75,21139.36,0.9395793099616646
J82025,CHARLTON HILL SURGERY,15339.25,15320.25,0.99876134752351
J82026,CENTRE PRACTICE,16359.5,17292.1,1.0570066322320364
J82028,TRAFALGAR MEDICAL GROUP PRACTICE,27461.75,27159.07,0.9889781241180915
J82030,VICTORIA PRACTICE,0.0,0.0,
J82033,GUDGEHEATH LANE SURGERY,9466.5,9280.16,0.9803158506311731
J82034,WICKHAM SURGERY,14216.75,15773.47,1.109499006453655
J82035,ST CLEMENTS PARTNERSHIP,15935.25,15707.93,0.9857347703989583
J82036,WEST MEON SURGERY,2732.0,3169.58,1.1601683748169838
J82039,RINGWOOD MEDICAL CENTRE,11100.25,11824.04,1.06520483772888
J82040,WEST END ROAD SURGERY,17335.0,16482.65,0.9508306893567927
J82042,BADGERSWOOD SURGERY,16726.25,16517.61,0.9875261938569614
J82049,THE OAKLEY HEALTH GROUP,29740.0,28680.31,0.9643681909885676
J82050,ST PAUL'S SURGERY,24559.25,20761.85,0.8453780143937619
J82051,HAMBLE VALLEY HEALTH,18455.5,17726.12,0.9604789900029801
J82053,ADELAIDE MEDICAL CENTRE,10900.5,10948.97,1.0044465850190358
J82054,KINTBURY & WOOLTON HILL SURGERY,9494.5,9756.93,1.0276402127547528
J82055,CRANESWATER GROUP PRACTICE,11295.5,11480.48,1.0163764330928244
J82056,RED AND GREEN PRACTICE,22109.0,22655.89,1.0247360803292775
J82058,BRAMBLYS GRANGE MEDICAL PRACTICE,20256.75,20106.66,0.9925906179421674
J82059,THE WATERCRESS MEDICAL GROUP,6915.75,7478.76,1.081409825398547
J82060,THE LIGHTHOUSE GROUP PRACTICE,13386.75,12896.71,0.9633936541729695
J82061,ODIHAM HEALTH CENTRE,13061.5,14137.18,1.0823550128239483
J82062,CHEVIOT ROAD SURGERY,15589.25,14974.97,0.960595923472906
J82063,PARKSIDE PRACTICE,1989.25,1903.81,0.9570491391227849
J82064,BISHOPS WALTHAM SURGERY,13866.0,14425.52,1.0403519399971153
J82066,THE CAMBRIDGE PRACTICE,22413.0,22304.34,0.995151920760273
J82067,VOYAGER FAMILY HEALTH,19631.75,17608.57,0.8969434716721637
J82069,CAMROSE GILLIES AND HACKWOOD PARTNERSHIP,52067.0,49267.45,0.9462317782856703
J82071,ST.ANDREW'S SURGERY,13279.25,12769.16,0.9615874390496452
J82072,FORESTSIDE MEDICAL PRACTICE,11654.0,11145.26,0.9563463188604772
J82073,KIRKLANDS SURGERY,9791.5,9169.95,0.9365214727059185
J82074,ALMA ROAD SURGERY,15723.25,15593.34,0.9917377132590273
J82075,CHAWTON HOUSE SURGERY,7008.5,7696.4,1.0981522437040736
J82076,WOOLSTON AND CHARTWELL PARTNERSHIP,22223.75,22248.88,1.0011307722594072
J82079,CLIFT SURGERY,7993.0,7730.33,0.9671374953083949
J82080,UNIVERSITY HEALTH SERVICE SOUTHAMPTON,35642.25,25795.61,0.7237368572410552
J82081,ST MARY'S SURGERY,27949.0,26017.81,0.930903073455222
J82082,SHEPHERDS SPRING MEDICAL CENTRE,13389.0,12448.94,0.9297886324594817
J82083,THE WILLOW GROUP,48705.5,48676.34,0.9994012996478836
J82084,BLOSSOM HEALTH - GOSPORT,5718.5,6701.9,1.1719681734720644
J82085,ISLAND CITY PRACTICE,37338.0,35763.12,0.9578209866623816
J82087,STONEHAM LANE SURGERY,7462.25,7299.2,0.9781500217762739
J82088,THE SHIRLEY HEALTH PARTNERSHIP,13799.25,13220.29,0.9580440965994529
J82089,HEDGE END MEDICAL CENTRE,19189.5,17581.27,0.9161921884363845
J82092,ALDERMOOR SURGERY,8474.75,8128.79,0.9591775568600843
J82094,TADLEY MEDICAL P'SHIP,19630.0,19124.42,0.9742445236882322
J82098,SWAN MEDICAL GROUP,37591.25,38853.4,1.0335756326272736
J82099,RICHMOND SURGERY,15153.0,13168.67,0.8690470533887679
J82100,FORTON MEDICAL CENTRE,0.0,0.0,
J82101,THE PEARTREE PRACTICE,19399.0,19421.19,1.0011438733955358
J82102,THE DRAYTON SURGERY,23935.25,23073.95,0.9640154165926824
J82103,ST MARY'S SURGERY,12789.75,12836.4,1.0036474520612209
J82104,STUBBINGTON MEDICAL PRACTICE,12655.0,13529.93,1.06913709996049
J82106,GRATTON SURGERY,7197.0,7652.03,1.0632249548422954
J82110,HART HEALTH PARTNERSHIP,28469.75,25419.87,0.89287296165228
J82112,NEW HORIZONS MEDICAL PARTNERSHIP,23588.25,21722.63,0.9209089271141353
J82115,ATHERLEY HOUSE SURGERY,5822.0,5075.55,0.8717880453452422
J82116,TWYFORD SURGERY,10109.75,10007.43,0.9898790771285145
J82119,DENMEAD HEALTH CENTRE,10366.0,10775.57,1.0395109010225738
J82120,ALEXANDER HOUSE SURGERY,9964.0,9741.69,0.977688679245283
J82121,NORTH BADDESLEY SURGERY,9724.75,8920.48,0.9172965886012493
J82122,ALMA ROAD SURGERY,11253.5,11603.74,1.0311227618074377
J82124,ALRESFORD SURGERY,10148.0,10968.69,1.0808720930232558
J82125,JENNER HOUSE SURGERY,8096.25,7308.91,0.9027525088775668
J82126,RAYMOND ROAD SURGERY,4698.75,4895.58,1.0418898643256185
J82128,OLD FIRE STATION SURGERY,8660.5,8572.38,0.9898250678367299
J82129,NEW FOREST MEDICAL GROUP,7558.25,8950.07,1.1841458009459862
J82130,FRIARSGATE PRACTICE,24793.25,22807.74,0.9199173162050155
J82131,FORDINGBRIDGE SURGERY,12231.5,13484.82,1.102466582185341
J82132,TESTVALE SURGERY,13565.0,12764.71,0.9410033173608551
J82134,VINE MEDICAL GROUP,25742.5,24930.1,0.9684412935806544
J82136,CHAWTON PARK SURGERY,11213.75,11231.59,1.0015909040240776
J82138,THE SURGERY,17966.75,18491.62,1.0292134081010755
J82139,WISTARIA & MILFORD SURGERIES,15761.0,18254.92,1.1582336146183616
J82142,THE BORDER PRACTICE,11692.0,11173.23,0.9556303455354088
J82143,PARK SURGERY,16586.5,14317.9,0.8632261176257799
J82144,CROWN HEIGHTS MEDICAL CENTRE,27644.25,26829.0,0.9705092379066171
J82145,ABBEYWELL SURGERY,17450.25,16951.02,0.9713912408131689
J82146,LYNDHURST SURGERY,5628.25,6306.33,1.1204779460756007
J82147,THE CLANFIELD PRACTICE,7984.0,7415.56,0.9288026052104209
J82149,DERBY ROAD GROUP PRACTICE,16880.5,15336.18,0.9085145582180623
J82150,CORNERWAYS MEDICAL CENTRE,11969.0,12686.53,1.0599490350071017
J82151,TWIN OAKS MEDICAL CENTRE,5346.5,6309.87,1.180187038249322
J82152,BRIDGEMARY MEDICAL CENTRE,8451.5,8682.08,1.0272827308761758
J82154,MEON HEALTH PRACTICE,36898.0,33386.85,0.9048417258387988
J82155,PORTSDOWN GROUP PRACTICE,62602.0,59858.67,0.956178237117025
J82156,WATERFRONT AND SOLENT SURGERY,7838.75,8512.13,1.085904002551427
J82157,WILSON PRACTICE,17222.25,17262.68,1.0023475446007346
J82161,WESTLANDS MEDICAL CENTRE,10455.25,10249.29,0.9803008058152604
J82163,OAKS HEALTHCARE,16730.0,16643.1,0.9948057381948594
J82169,BOYATT WOOD SURGERY,8633.75,7811.85,0.9048038222093528
J82174,LOCKSWOOD SURGERY,13680.75,12573.89,0.9190936169435154
J82178,PRINCES GARDENS SURGERY,12426.5,12422.94,0.9997135154709693
J82180,CHARTWELL GREEN SURGERY,0.0,0.0,
J82181,MAYFIELD MEDICAL CENTRE,9392.5,8901.45,0.947718924673942
J82183,MULBERRY HOUSE SURGERY,0.0,0.0,
J82184,PINEHILL SURGERY,4279.5,4118.48,0.9623741091248976
J82190,THE BROWNHILL SURGERY,0.0,0.0,
J82194,EAST SHORE PARTNERSHIP,13454.0,12975.55,0.9644380853277835
J82196,HOMEWELL CURLEW PRACTICE,15300.75,16015.21,1.0466944430828553
J82198,THE WELLINGTON PRACTICE,6042.0,6244.34,1.033488910956637
J82199,THE UNICITY MEDICAL CENTRE,19411.5,14657.16,0.755076114674291
J82201,THE GRANGE SURGERY,7804.25,7643.45,0.9793958420091616
J82207,HILL LANE SURGERY,11486.25,10793.29,0.9396704755686147
J82208,ST. PETERS SURGERY,6915.75,6687.18,0.96694935473376
J82210,THE ELMS PRACTICE,9354.5,11126.35,1.189411513175477
J82213,BROOK HOUSE SURGERY,6379.75,5903.25,0.9253105529213527
J82214,WHITCHURCH SURGERY,9920.5,10323.14,1.04058666397863
J82215,SOLENT VIEW MEDICAL PRACTICE,13031.75,13526.14,1.0379373453296756
J82216,BROOK LANE SURGERY,13372.25,12470.51,0.9325663220475238
J82217,HOMELESS HEALTHCARE TEAM,558.5,497.98,0.8916383169203224
J82218,CHINEHAM MEDICAL PRACTICE,17890.25,15461.15,0.8642221321669624
J82605,WALNUT TREE SURGERY,4671.5,4300.0,0.9204752220914053
J82622,LIVING WELL PARTNERSHIP,46519.5,44235.96,0.9509121981104698
J82625,BOUNDARIES SURGERY,4735.75,4978.29,1.0512146967217442
J82628,CRONDALL NEW SURGERY,5945.75,5632.99,0.9473977210612622
J82630,NORTH CAMP SURGERY,6491.25,5860.12,0.9027721933371846
J82631,BARGATE MEDICAL CENTRE,0.0,0.0,
J82639,WATERSHIP DOWN HEALTH,19003.25,20751.9,1.0920184705247786
J82640,HORNDEAN SURGERY,6889.0,6522.14,0.9467469879518072
J82646,BLOSSOM HEALTH,16802.5,17004.06,1.0119958339532809
J82647,EAST BARN SURGERY,0.0,0.0,
J82663,HIGHFIELD HEALTH,2021.5,1649.31,0.8158842443729903
J82669,ROWNER HEALTH CENTRE,9273.5,8659.25,0.9337628727017847
J83001,MERCHISTON SURGERY,13509.25,13746.77,1.0175820271295595
J83002,WESTROP MEDICAL PRACTICE,48606.25,44776.49,0.921208486562942
J83003,HARCOURT MEDICAL CENTRE,13066.25,14051.57,1.0754095474983258
J83004,WHITEPARISH SURGERY,7649.25,8587.59,1.1226708500833416
J83005,BARCROFT MEDICAL CENTRE,10974.0,11104.67,1.011907235283397
J83006,PURTON SURGERY,10876.25,12428.39,1.1427091138949546
J83007,HATHAWAY SURGERY,15799.0,14210.28,0.899441736818786
J83008,LOVEMEAD GROUP PRACTICE,19431.25,17913.98,0.9219159858475394
J83009,RIDGEWAY VIEW FAMILY PRACTICE,14853.25,16293.67,1.096976755928837
J83010,PORCH SURGERY,11754.0,12227.79,1.0403088310362432
J83011,GIFFORDS PRIMARY CARE CTR,14416.0,14328.07,0.9939005271920088
J83013,BOX SURGERY,7817.25,8821.95,1.1285234577376955
J83014,CASTLE PRACTICE,16379.0,16093.72,0.9825825752487941
J83016,TROWBRIDGE HEALTH CENTRE,31685.5,28931.51,0.9130835871297596
J83017,PEWSEY SURGERY,0.0,0.0,
J83018,AVENUE SURGERY,18193.5,20859.09,1.1465133151949873
J83019,THE ORCHARD PARTNERSHIP,12323.0,15408.44,1.2503805891422544
J83021,SALISBURY MEDICAL PRACTICE,24277.25,23295.24,0.9595501961713128
J83022,OLD TOWN SURGERY,9384.75,8305.86,0.8850379605210582
J83023,AVON VALLEY PRACTICE,8623.25,9223.19,1.06957237700403
J83024,PRIORY ROAD MEDICAL CENTRE,8860.25,9546.23,1.0774221946333342
J83026,THREE CHEQUERS MEDICAL PRACTICE,23826.75,25081.47,1.052660140388429
J83027,HAWTHORN MEDICAL CENTRE,12502.25,13324.5,1.0657681617308885
J83029,TINKERS LANE SURGERY,8862.0,9421.42,1.0631257052584067
J83030,BRADFORD-ON-AVON AND MELKSHAM HEALTH,19467.0,19647.8,1.0092875122001335
J83033,WHALEBRIDGE PRACTICE,21476.75,19864.02,0.9249080982923394
J83034,LANSDOWNE SURGERY,6886.0,7719.28,1.1210107464420562
J83035,ABBEY MEADS MEDICAL PRACT,14479.75,12600.46,0.8702125381998999
J83036,ASHINGTON HOUSE SURGERY,10340.75,9522.82,0.9209022556390977
J83037,KENNET AND AVON MEDICAL PARTNERSHIP,17184.75,18461.43,1.0742914502684067
J83038,KINGSWOOD SURGERY,28980.0,26669.82,0.9202836438923395
J83039,NORTHLANDS SURGERY,13863.25,13897.57,1.0024756099760157
J83040,WESTBURY GROUP PRACTICE,24615.25,25087.7,1.019193386213831
J83041,MALMESBURY MEDICAL PARTNERSHIP,16729.25,18070.24,1.0801584051885171
J83042,ROWDEN SURGERY,19384.75,18859.51,0.9729044738776614
J83043,DOWNTON SURGERY,6734.5,7478.46,1.1104699680748384
J83045,RAMSBURY SURGERY,10138.25,11225.37,1.1072295514511874
J83046,SPA MEDICAL CENTRE,15146.0,14605.09,0.9642869404463225
J83047,ELDENE SURGERY,8412.0,8045.43,0.956422967189729
J83048,ST MELOR HOUSE SURGERY,6770.5,6935.2,1.024326120670556
J83049,SOUTHBROOM SURGERY,12357.25,12766.26,1.0330987881607963
J83050,PATFORD HOUSE PARTNERSHIP,14751.25,14296.57,0.9691768494195407
J83052,SARUM HEALTH GROUP,12584.0,11781.26,0.936209472345836
J83053,ST. JAMES SURGERY,7418.5,7928.76,1.0687820988070365
J83055,NEW COURT SURGERY,9920.0,9729.44,0.9807903225806452
J83056,MARKET LAVINGTON SURGERY,5525.0,6082.89,1.1009755656108597
J83057,NORTH SWINDON PRACTICE,20064.75,18734.8,0.9337170909181525
J83058,TISBURY SURGERY,4221.75,5204.29,1.232732871439569
J83059,THE LAWN MEDICAL CENTRE,9332.0,9363.49,1.00337441063009
J83060,MERE SURGERY,5000.5,6343.72,1.2686171382861715
J83064,RIDGE GREEN MEDICAL PRACTICE,12111.0,10141.04,0.8373412600115598
J83601,BURBAGE SURGERY,4148.0,4899.01,1.1810535197685632
J83603,JUBILEE FIELD SURGERY,4885.5,4896.37,1.0022249513867567
J83609,CRICKLADE SURGERY,3448.0,3852.78,1.117395591647332
J83615,OLD SCHOOL HOUSE SURGERY,3520.25,3789.29,1.0764263901711526
J83618,THE TOLSEY SURGERY,3433.0,3617.57,1.0537634721817652
J83619,COURTYARD SURGERY,3176.25,3839.79,1.2089067296340024
J83625,LODGE SURGERY,8376.75,7506.73,0.8961387172829558
J83629,SILTON SURGERY,2281.75,2779.65,1.2182097074613785
J83630,HINDON SURGERY,2534.0,3230.17,1.2747316495659038
J83633,VICTORIA CROSS SURGERY,10342.0,9914.15,0.9586298588280796
J83645,PHOENIX SURGERY,4310.0,3985.08,0.9246125290023202
J83646,PARK LANE PRACTICE,7602.25,7054.96,0.9280094708803315
J84003,VENTNOR MEDICAL PRACTICE,8240.5,9753.43,1.1835968691220193
J84004,EAST COWES MEDICAL CENTRE,8760.0,9212.42,1.0516461187214612
J84005,THE ESPLANADE SURGERY,8754.25,10101.54,1.1539012479652742
J84007,ST.HELENS MEDICAL CENTRE,6516.5,8366.0,1.2838180004603699
J84008,ARGYLL HOUSE,5336.0,5925.24,1.1104272863568216
J84011,22 CARISBROOKE HIGH ST,24776.5,24709.98,0.9973151978689484
J84012,TOWER HOUSE SURGERY,14595.5,15587.74,1.0679825973759036
J84013,BROADWAY,27245.5,32183.73,1.181249380631664
J84015,COWES MEDICAL CENTRE,15579.5,15215.24,0.9766192753297602
J84016,BRIGHSTONE SURGERY,6439.25,8940.01,1.3883619986799705
J84017,BRANNON WAY,8662.0,9587.01,1.1067894250750405
J84019,BROOKSIDE HEALTH CENTRE,11103.75,14241.53,1.2825874141618823
J84020,BEECH GROVE SURGERY,0.0,0.0,
J84602,18 GARFIELD ROAD,0.0,0.0,
K81001,THE WATERFIELD PRACTICE,15640.25,14504.18,0.9273624142836592
K81002,EASTFIELD HOUSE SURGERY,15526.5,14286.2,0.9201172189482498
K81003,SWALLOWFIELD MEDICAL PRACTICE,15880.5,15329.61,0.9653102862000567
K81004,THE POTTERIES,14600.0,13695.22,0.9380287671232876
K81005,WEXHAM ROAD SURGERY,2566.75,2348.16,0.9148378299405863
K81006,THE SANDHURST GROUP PRACTICE,0.0,0.0,
K81007,LONDON STREET SURGERY,5780.75,5308.0,0.9182199541581975
K81010,KINGS CORNER SURGERY,7282.75,7150.79,0.9818804709759363
K81012,THE BOAT HOUSE SURGERY,12146.25,12130.64,0.9987148296799423
K81014,BALMORE PARK SURGERY,20667.0,18294.18,0.8851879808390187
K81015,WOODLANDS PARK SURGERY,3568.5,3431.36,0.9615692868151885
K81017,FALKLAND SURGERY,14367.25,14412.0,1.0031147227200752
K81018,LINDEN MEDICAL CENTRE,10408.25,10048.0,0.9653880335310931
K81019,ROSS ROAD MEDICAL CENTRE,5577.0,4967.83,0.8907710238479469
K81020,CLAREMONT HOLYPORT SURGERY,19425.5,18809.21,0.9682741756968932
K81021,DATCHET HEALTH CENTRE,10076.5,10009.76,0.9933766684860815
K81022,WOKINGHAM MEDICAL CENTRE,29281.25,26242.98,0.8962383778014941
K81023,HEATH HILL SURGERY,0.0,0.0,
K81024,LANGLEY HEALTH CENTRE,23002.25,20994.42,0.9127115825625753
K81025,FINCHAMPSTEAD PRACTICE,18810.0,16918.77,0.8994561403508772
K81026,CHATHAM STREET SURGERY,7960.25,7264.79,0.9126333971922992
K81027,MORTIMER SURGERY,11176.5,12159.76,1.0879756632219388
K81028,MAGNOLIA HOUSE SURGERY,9327.75,9141.34,0.9800155450135349
K81030,RINGMEAD MEDICAL GROUP,40551.75,41765.74,1.0299368091389396
K81032,BOUNDARY HOUSE SURGERY,0.0,0.0,
K81034,CROSBY HOUSE SURGERY,12036.25,10971.47,0.9115355696333991
K81036,THE CEDARS SURGERY,12015.0,11207.8,0.9328173116937162
K81039,THE AVENUE MEDICAL CENTRE,0.0,0.0,
K81040,MILMAN & KENNET SURGERY,20294.75,18848.06,0.9287160472536001
K81041,EMMER GREEN SURGERY,11630.0,10653.39,0.9160266552020636
K81042,COOKHAM MEDICAL CENTRE,8035.0,8272.62,1.0295731176104543
K81043,HERSCHEL MEDICAL CENTRE,17872.25,16888.8,0.9449733525437479
K81045,PARKSIDE PRACTICE,17370.0,15127.49,0.8708975244674726
K81046,LEE HOUSE SURGERY,8201.5,7732.35,0.9427970493202463
K81047,BROOKSIDE GROUP PRACTICE,30686.25,26008.35,0.8475571306366858
K81048,LONG BARN LANE SURGERY,8883.25,8462.5,0.9526355781949174
K81050,THE DOWNLAND PRACTICE,11083.75,11702.27,1.0558042178865457
K81051,WOODLEY PRACTICE,13827.25,12119.96,0.8765271474805185
K81052,LAMBOURN SURGERY,6288.25,6904.85,1.0980558979048225
K81055,WARGRAVE PRACTICE,7704.75,8128.56,1.0550063272656478
K81056,WESTWOOD ROAD SURGERY,5600.0,5519.05,0.9855446428571429
K81057,HUNGERFORD SURGERY,7260.25,7966.95,1.0973382459281704
K81060,BINFIELD SURGERY,12681.75,12022.47,0.948013483943462
K81062,WESTERN ELMS & CIRCUIT LANE SURGERIES,27924.0,26087.76,0.9342415126772668
K81063,STRAWBERRY HILL MEDICAL CENTRE,22482.75,23074.88,1.026337080650721
K81066,THE SYMONS MEDICAL CENTRE,11539.0,10823.99,0.9380353583499437
K81068,SHEET STREET SURGERY,9150.5,8876.16,0.9700191246379979
K81069,LODDON VALE PRACTICE,14660.5,13870.04,0.9460823300705979
K81070,TWYFORD SURGERY,12272.75,11429.29,0.9312737569004502
K81073,THATCHAM HEALTH CENTRE,18372.75,16847.09,0.9169607162781838
K81074,CLARENCE MEDICAL CENTRE,16246.5,13296.49,0.8184218139291539
K81075,FARNHAM ROAD PRACTICE,35833.75,32974.39,0.920204834827502
K81076,GREEN MEADOWS SURGERY,9160.5,9805.28,1.0703869876098466
K81077,THEALE MEDICAL CENTRE,11043.75,10798.47,0.9777901528013582
K81078,GROVELANDS MEDICAL CENTRE,13938.75,12752.59,0.9149019818850327
K81080,NEW WOKINGHAM ROAD SURGERY,9685.75,10150.86,1.0480200294246704
K81081,ABBEY MEDICAL CENTRE,2376.75,2080.8,0.8754812243609973
K81082,THE VILLAGE MEDICAL CENTRE,10970.75,9602.21,0.8752555659366952
K81083,BHARANI MEDICAL CENTRE,18041.75,16984.39,0.9413937118073358
K81084,ROSEMEAD SURGERY,7535.0,7441.83,0.9876350364963503
K81085,SHREEJI MEDICAL CENTRE,9649.25,9148.28,0.9480819752830532
K81086,MANOR PARK MEDICAL CENTRE,11652.0,11180.17,0.9595065224854102
K81087,EASTHAMPSTEAD SURGERY,6739.0,6468.9,0.9599198694168274
K81089,RAGSTONE ROAD SURGERY,0.0,0.0,
K81092,WOOSEHILL PRACTICE,15359.75,12789.94,0.8326919383453507
K81094,GREAT HOLLANDS PRACTICE,4534.75,4172.27,0.9200661557969018
K81097,REDWOOD HOUSE SURGERY,5869.5,5443.34,0.9273941562313656
K81100,PEMBROKE SURGERY,6847.75,5811.42,0.8486612390931328
K81102,BURDWOOD SURGERY,10329.5,9073.17,0.8783745583038869
K81103,CHAPEL ROW SURGERY,8830.0,9229.25,1.0452151755379389
K81605,UNIVERSITY MEDICAL GROUP,31773.5,25813.16,0.8124116008623539
K81607,CORDWALLIS ROAD SURGERY,3368.25,2640.76,0.7840154382839755
K81608,DR NABI,5174.0,4324.11,0.8357383069192114
K81610,FOREST HEALTH GROUP-MOUNT LANE,31089.0,29294.44,0.9422766895043262
K81616,KUMAR MEDICAL CENTRE,5611.75,5289.53,0.9425811912505011
K81630,SOUTH MEADOW SURGERY,14221.75,12887.33,0.9061704783166629
K81633,SOUTH READING & SHINFIELD GROUP MED PRAC,11391.25,10371.02,0.9104373971249863
K81636,RUSSELL STREET SURGERY,8902.5,7795.56,0.8756596461668071
K81638,BURMA HILL PRACTICE,0.0,0.0,
K81644,TILEHURST VILLAGE SURGERY,15618.75,13838.74,0.8860337735094037
K81645,240 WEXHAM ROAD,7640.5,6759.63,0.8847104247104247
K81651,MELROSE SURGERY,16026.0,14328.6,0.89408461250468
K81655,ASCOT MEDICAL CENTRE,6677.75,6494.72,0.9725910673505298
K81656,CROWN WOOD MEDICAL CENTRE,6844.25,6013.15,0.8785696022208422
K81657,EVERGREEN PRACTICE,5996.75,5212.1,0.8691541251511236
K82001,RECTORY MEADOW SURGERY,10591.5,10710.93,1.011276023226172
K82003,WOLVERTON HEALTH CENTRE,16423.5,14747.91,0.8979760708740524
K82004,AMERSHAM HEALTH CENTRE,14374.25,12781.82,0.8892164808598709
K82006,THE IVERS PRACTICE,9344.75,8873.94,0.9496176997779502
K82007,THE SWAN PRACTICE,31236.5,29120.29,0.9322520128695597
K82008,THE HALL PRACTICE,10443.75,10464.07,1.0019456612806703
K82009,WATLING STREET PRACTICE,33041.25,31609.87,0.9566789997351794
K82010,TOWER HOUSE SURGERY,10189.5,9194.89,0.9023887335001717
K82011,MILLBARN MEDICAL CENTRE,9647.5,9460.54,0.9806208862399586
K82012,HIGHFIELD SURGERY,7073.0,6695.8,0.9466704368726142
K82013,THE RED HOUSE SURGERY,13886.5,14878.77,1.0714557303856262
K82014,OAKFIELD SURGERY,5881.75,5449.7,0.9265439707570026
K82015,PARKSIDE MEDICAL CENTRE,10416.75,9923.23,0.9526224590203278
K82016,NEWPORT PAGNELL MED.CTR.,29478.75,27478.43,0.9321436628079549
K82017,DESBOROUGH SURGERY,14143.0,13088.24,0.9254217634165312
K82019,THE MANDEVILLE PRACTICE,16393.25,14529.01,0.8862800237902796
