gp_code,year,list_size
B85019,2018,17282
B85020,2018,6582
B85021,2018,9706
B85022,2018,7714
B85023,2018,6530
B85024,2018,9633
B85025,2018,11802
B85026,2018,8098
B85027,2018,10716
B85028,2018,15884
B85030,2018,8269
B85031,2018,7135
B85032,2018,6309
B85033,2018,4819
B85036,2018,7381
B85037,2018,6220
B85038,2018,5774
B85041,2018,14839
B85042,2018,8733
B85044,2018,2446
B85048,2018,4009
B85051,2018,7992
B85054,2018,10389
B85055,2018,9902
B85058,2018,2577
B85059,2018,5219
B85060,2018,2669
B85061,2018,9428
B85062,2018,14476
B85606,2018,4884
B85610,2018,9553
B85611,2018,3618
B85612,2018,3425
B85614,2018,5089
B85619,2018,2678
B85620,2018,2043
B85622,2018,3823
B85623,2018,2947
B85634,2018,3517
B85636,2018,3722
B85638,2018,4109
B85640,2018,3417
B85641,2018,4712
B85645,2018,2889
B85646,2018,6560
B85650,2018,4011
B85652,2018,7613
B85655,2018,2472
B85659,2018,1505
B85660,2018,5613
B86001,2018,2533
B86002,2018,11469
B86003,2018,14967
B86004,2018,7908
B86005,2018,5267
B86006,2018,13923
B86007,2018,8765
B86008,2018,14910
B86009,2018,7721
B86010,2018,9407
B86011,2018,6964
B86012,2018,16903
B86013,2018,20086
B86014,2018,13434
B86015,2018,14708
B86016,2018,17225
B86017,2018,11108
B86018,2018,7300
B86019,2018,9212
B86020,2018,10775
B86022,2018,13352
B86023,2018,3741
B86024,2018,9009
B86025,2018,10094
B86028,2018,3709
B86029,2018,5829
B86030,2018,11166
B86031,2018,4135
B86032,2018,18936
B86033,2018,11481
B86034,2018,6893
B86035,2018,7711
B86036,2018,11269
B86037,2018,845
B86038,2018,11735
B86039,2018,5999
B86041,2018,6574
B86042,2018,14837
B86043,2018,7832
B86044,2018,25379
B86047,2018,8037
B86048,2018,13625
B86049,2018,8254
B86050,2018,18935
B86051,2018,6464
B86052,2018,10827
B86054,2018,6238
B86055,2018,6965
B86056,2018,5037
B86057,2018,16236
B86058,2018,4210
B86059,2018,13932
B86060,2018,9167
B86061,2018,4125
B86062,2018,8885
B86064,2018,16534
B86066,2018,13772
B86067,2018,16706
B86068,2018,8150
B86069,2018,12795
B86070,2018,4122
B86071,2018,8684
B86074,2018,5470
B86075,2018,12815
B86077,2018,5978
B86081,2018,14296
B86086,2018,7470
B86089,2018,5629
B86092,2018,5840
B86093,2018,5592
B86094,2018,4748
B86095,2018,3134
B86096,2018,5688
B86100,2018,6669
B86101,2018,3334
B86103,2018,2636
B86104,2018,4863
B86106,2018,6654
B86108,2018,5252
B86109,2018,7668
B86110,2018,44033
B86623,2018,4408
B86625,2018,3640
B86633,2018,2207
B86642,2018,1844
B86643,2018,3481
B86648,2018,2225
B86651,2018,31
B86654,2018,4869
B86655,2018,1814
B86658,2018,4532
B86666,2018,4471
B86667,2018,6624
B86669,2018,1585
B86670,2018,54
B86672,2018,5727
B86673,2018,3493
B86674,2018,13
B86675,2018,4179
B86678,2018,2987
B86682,2018,5300
B87001,2018,8246
B87002,2018,11474
B87003,2018,9621
B87004,2018,9935
B87005,2018,11251
B87006,2018,10057
B87007,2018,12203
B87008,2018,14089
B87009,2018,6313
B87011,2018,13193
B87012,2018,9074
B87013,2018,13234
B87015,2018,8861
B87016,2018,22360
B87017,2018,23246
B87018,2018,10468
B87019,2018,7578
B87020,2018,13041
B87021,2018,12200
B87022,2018,7472
B87023,2018,15243
B87025,2018,5886
B87026,2018,14931
B87027,2018,12890
B87028,2018,10285
B87030,2018,11353
B87031,2018,12837
B87032,2018,7214
B87033,2018,3825
B87036,2018,4181
B87039,2018,14607
B87040,2018,7982
B87041,2018,2706
B87042,2018,5161
B87044,2018,2797
B87600,2018,2435
B87602,2018,2383
B87604,2018,2610
C81001,2018,10401
C81002,2018,12511
C81003,2018,10725
C81004,2018,10736
C81005,2018,16744
C81006,2018,12739
C81007,2018,9477
C81008,2018,9989
C81009,2018,14434
C81010,2018,12971
C81012,2018,15294
C81013,2018,4601
C81014,2018,10879
C81015,2018,11341
C81016,2018,5903
C81017,2018,8603
C81018,2018,8575
C81019,2018,8566
C81020,2018,10651
C81021,2018,15191
C81022,2018,3577
C81023,2018,9071
C81025,2018,10088
C81026,2018,7015
C81027,2018,7381
C81028,2018,7722
C81029,2018,16447
C81030,2018,8003
C81031,2018,8652
C81032,2018,13955
C81033,2018,16022
C81034,2018,9647
C81035,2018,11369
C81036,2018,5002
C81037,2018,8327
C81038,2018,12649
C81039,2018,3438
C81040,2018,6348
C81041,2018,11036
C81042,2018,11368
C81044,2018,7952
C81045,2018,14031
C81046,2018,4795
C81047,2018,10757
C81048,2018,11117
C81049,2018,9572
C81050,2018,9681
C81051,2018,25825
C81052,2018,7429
C81053,2018,9923
C81054,2018,19754
C81055,2018,3687
C81056,2018,6162
C81057,2018,8829
C81058,2018,8342
C81059,2018,5296
C81060,2018,9372
C81061,2018,15342
C81062,2018,8775
C81063,2018,8792
C81064,2018,12172
C81065,2018,7645
C81066,2018,10798
C81067,2018,9124
C81068,2018,13113
C81069,2018,13706
C81070,2018,4618
C81071,2018,15226
C81072,2018,25256
C81073,2018,10895
C81074,2018,8380
C81075,2018,5916
C81076,2018,3323
C81077,2018,3495
C81080,2018,8425
C81081,2018,13423
C81082,2018,3033
C81083,2018,10338
C81084,2018,14513
C81086,2018,8014
C81087,2018,11656
C81089,2018,4965
C81090,2018,3624
C81091,2018,9222
C81092,2018,5911
C81094,2018,7326
C81095,2018,4575
C81096,2018,5409
C81097,2018,6573
C81099,2018,7816
C81101,2018,8137
C81104,2018,1963
C81106,2018,6513
C81108,2018,14970
C81110,2018,10522
C81113,2018,6475
C81114,2018,11279
C81115,2018,4987
C81118,2018,7311
C81604,2018,3783
C81611,2018,2223
C81615,2018,2163
C81616,2018,4878
C81634,2018,3754
C81638,2018,3388
C81640,2018,3648
C81642,2018,5009
C81647,2018,4513
C81648,2018,4328
C81649,2018,7111
C81652,2018,4323
C81653,2018,4150
C81654,2018,4579
C81655,2018,3572
C81658,2018,5488
C81660,2018,3192
C81661,2018,2533
C81662,2018,7192
C82001,2018,9539
C82002,2018,10674
C82003,2018,11564
C82005,2018,9355
C82007,2018,9676
C82008,2018,8966
C82009,2018,24756
C82010,2018,15988
C82011,2018,10983
C82012,2018,10479
C82013,2018,10933
C82014,2018,14676
C82016,2018,6621
C82017,2018,12979
C82018,2018,15957
C82019,2018,4785
C82020,2018,20406
C82021,2018,8694
C82022,2018,7005
C82024,2018,20552
C82025,2018,10882
C82026,2018,8686
C82027,2018,7376
C82028,2018,6979
C82029,2018,12286
C82030,2018,6892
C82031,2018,12291
C82032,2018,7183
C82033,2018,9983
C82034,2018,8725
C82035,2018,7582
C82036,2018,16234
C82037,2018,10417
C82038,2018,35591
C82039,2018,10232
C82040,2018,8486
C82041,2018,12011
C82042,2018,11953
C82043,2018,12610
C82044,2018,6544
C82045,2018,6116
C82046,2018,17814
C82047,2018,10407
C82048,2018,4223
C82050,2018,14566
C82051,2018,11210
C82052,2018,4022
C82053,2018,10831
C82054,2018,10823
C82055,2018,14467
C82056,2018,14009
C82059,2018,1368
C82060,2018,4183
C82061,2018,12416
C82062,2018,8255
C82063,2018,12014
C82064,2018,11549
C82066,2018,14615
C82067,2018,9151
C82068,2018,11735
C82070,2018,9594
C82071,2018,12091
C82072,2018,7695
C82073,2018,15029
C82075,2018,10289
C82076,2018,4496
C82077,2018,11161
C82078,2018,11290
C82079,2018,8572
C82080,2018,4762
C82082,2018,5514
C82084,2018,3067
C82086,2018,8840
C82088,2018,8759
C82091,2018,7578
C82092,2018,3249
C82093,2018,11379
C82094,2018,6806
C82095,2018,9490
C82096,2018,7695
C82097,2018,1440
C82098,2018,7452
C82099,2018,4156
C82100,2018,5963
C82102,2018,3950
C82103,2018,7692
C82105,2018,2965
C82107,2018,7048
C82109,2018,3531
C82111,2018,17119
C82112,2018,4391
C82114,2018,2358
C82116,2018,3676
C82119,2018,2117
C82120,2018,3540
C82121,2018,14604
C82122,2018,5304
C82123,2018,3350
C82124,2018,22654
C82600,2018,5586
C82610,2018,5519
C82611,2018,5921
C82614,2018,4031
C82620,2018,1872
C82623,2018,3437
C82624,2018,6736
C82626,2018,2228
C82627,2018,4787
C82628,2018,3421
C82631,2018,6411
C82634,2018,3456
C82639,2018,5862
C82642,2018,8496
C82643,2018,12208
C82644,2018,3976
C82649,2018,4225
C82650,2018,4500
C82651,2018,3962
C82653,2018,1388
C82656,2018,2321
C82657,2018,1416
C82659,2018,2749
C82660,2018,6447
C82662,2018,4141
C82663,2018,3805
C82667,2018,7141
C82669,2018,4021
C82670,2018,1112
C82671,2018,4730
C82676,2018,5349
C82678,2018,7792
C82680,2018,4633
C83001,2018,9667
C83002,2018,8316
C83003,2018,17884
C83004,2018,11545
C83005,2018,7455
C83006,2018,3785
C83007,2018,31613
C83008,2018,6148
C83009,2018,9594
C83010,2018,15869
C83011,2018,9827
C83013,2018,7681
C83014,2018,9940
C83015,2018,8385
C83016,2018,2429
C83018,2018,13059
C83019,2018,22144
C83020,2018,9031
C83022,2018,20272
C83023,2018,18078
C83024,2018,3436
C83025,2018,10822
C83026,2018,23895
C83027,2018,9178
C83028,2018,8203
C83029,2018,5798
C83030,2018,4745
C83031,2018,11618
C83032,2018,7727
C83033,2018,3454
C83035,2018,12610
C83036,2018,6955
C83037,2018,9281
C83038,2018,8316
C83039,2018,5425
C83040,2018,15712
C83041,2018,7879
C83042,2018,5774
C83043,2018,10374
C83044,2018,10952
C83045,2018,16189
C83046,2018,6058
C83047,2018,10210
C83048,2018,14994
C83049,2018,6645
C83051,2018,7488
C83052,2018,3401
C83053,2018,2332
C83054,2018,11481
C83055,2018,5413
C83056,2018,11133
C83057,2018,6383
C83058,2018,7103
C83059,2018,11861
C83060,2018,8088
C83061,2018,9708
C83062,2018,5705
C83063,2018,16001
C83064,2018,14006
C83065,2018,6748
C83067,2018,5888
C83071,2018,7343
C83072,2018,10513
C83073,2018,6186
C83074,2018,4008
C83075,2018,7650
C83078,2018,7163
C83079,2018,4660
C83080,2018,5779
C83082,2018,9721
C83083,2018,8003
C83085,2018,8352
C83605,2018,2870
C83611,2018,6364
C83613,2018,5284
C83614,2018,3575
C83617,2018,7416
C83626,2018,7299
C83628,2018,1505
C83631,2018,3273
C83634,2018,3978
C83635,2018,5833
C83637,2018,6344
C83641,2018,4342
C83643,2018,2248
C83649,2018,4705
C83650,2018,3571
C83652,2018,1709
C83653,2018,1831
C84001,2018,29095
C84002,2018,11689
C84003,2018,3521
C84004,2018,7265
C84005,2018,13736
C84008,2018,4802
C84009,2018,14143
C84010,2018,11583
C84011,2018,9006
C84012,2018,14470
C84013,2018,13436
C84014,2018,10148
C84016,2018,13197
C84017,2018,24428
C84018,2018,9883
C84019,2018,14200
C84020,2018,6244
C84021,2018,12767
C84023,2018,41220
C84024,2018,30314
C84025,2018,6866
C84026,2018,12161
C84028,2018,6892
C84029,2018,18537
C84030,2018,9365
C84031,2018,2771
C84032,2018,8274
C84033,2018,7923
C84034,2018,9685
C84035,2018,12107
C84036,2018,14968
C84037,2018,11971
C84039,2018,12159
C84042,2018,7488
C84043,2018,9173
C84044,2018,9905
C84045,2018,6994
C84046,2018,8221
C84047,2018,9664
C84048,2018,10909
C84049,2018,12347
C84051,2018,19303
C84053,2018,15181
C84055,2018,11981
C84057,2018,3412
C84059,2018,15660
C84060,2018,8952
C84061,2018,5324
C84063,2018,6458
C84064,2018,7288
C84065,2018,5405
C84066,2018,9493
C84067,2018,5982
C84069,2018,13162
C84072,2018,9649
C84074,2018,4055
C84076,2018,4163
C84077,2018,9148
C84078,2018,13109
C84080,2018,11468
C84081,2018,6323
C84084,2018,8149
C84085,2018,8675
C84086,2018,11083
C84087,2018,6004
C84090,2018,9696
C84091,2018,7493
C84092,2018,4441
C84094,2018,18360
C84095,2018,7278
C84096,2018,3497
C84101,2018,3031
C84103,2018,4635
C84104,2018,2579
C84105,2018,7274
C84106,2018,8447
C84107,2018,8129
C84112,2018,3418
C84113,2018,6411
C84114,2018,8927
C84115,2018,6584
C84116,2018,8313
C84117,2018,18751
C84120,2018,14771
C84122,2018,8473
C84123,2018,3256
C84124,2018,11957
C84127,2018,4502
C84129,2018,7406
C84131,2018,7142
C84133,2018,5681
C84135,2018,4361
C84136,2018,3638
C84138,2018,2678
C84140,2018,5200
C84142,2018,5010
C84144,2018,3673
C84150,2018,3769
C84151,2018,2378
C84602,2018,2079
C84605,2018,16748
C84613,2018,2340
C84619,2018,6519
C84621,2018,4403
C84624,2018,5092
C84628,2018,5769
C84629,2018,4047
C84637,2018,5954
C84646,2018,7119
C84647,2018,1421
C84650,2018,1844
C84654,2018,3949
C84656,2018,3118
C84658,2018,6106
C84660,2018,4074
C84664,2018,4049
C84667,2018,4707
C84672,2018,3661
C84676,2018,3209
C84679,2018,2989
C84680,2018,3034
C84682,2018,4568
C84683,2018,8643
C84688,2018,9131
C84691,2018,10121
C84692,2018,2578
C84693,2018,5515
C84694,2018,3594
C84695,2018,3422
C84696,2018,5617
C84698,2018,4162
C84703,2018,5523
C84704,2018,4120
C84705,2018,5531
C84709,2018,10068
C84710,2018,2690
C84712,2018,3680
C84714,2018,6803
C84717,2018,3044
C84720,2018,34
C85001,2018,4360
C85003,2018,11631
C85004,2018,17036
C85005,2018,7980
C85006,2018,4872
C85007,2018,10475
C85008,2018,13064
C85009,2018,6615
C85010,2018,17266
C85013,2018,10346
C85014,2018,8629
C85016,2018,11891
C85017,2018,11132
C85018,2018,6805
C85019,2018,5002
C85020,2018,13584
C85022,2018,11872
C85023,2018,10923
C85024,2018,6031
C85026,2018,5516
C85028,2018,4574
C85030,2018,9803
C85033,2018,11329
C85614,2018,2983
C85619,2018,6910
C85622,2018,2081
C85623,2018,3961
C85628,2018,1011
C86001,2018,10615
C86002,2018,6077
C86003,2018,9665
C86005,2018,5560
C86006,2018,9806
C86007,2018,11486
C86009,2018,7937
C86011,2018,13172
C86012,2018,5589
C86013,2018,8953
C86014,2018,6312
C86015,2018,7696
C86016,2018,7731
C86017,2018,11143
C86018,2018,9770
C86019,2018,14297
C86020,2018,8769
C86021,2018,6262
C86022,2018,9695
C86023,2018,7744
C86024,2018,10883
C86025,2018,7535
C86026,2018,4755
C86029,2018,14638
C86032,2018,5719
C86033,2018,4731
C86034,2018,7472
C86037,2018,10641
C86038,2018,8995
C86039,2018,5697
C86605,2018,8058
C86606,2018,2929
C86609,2018,3520
C86611,2018,5085
C86613,2018,4526
C86614,2018,9128
C86616,2018,4086
C86621,2018,4677
C86623,2018,1933
C86625,2018,1678
C86626,2018,2332
C87002,2018,20819
C87003,2018,11249
C87004,2018,11466
C87005,2018,17508
C87006,2018,11397
C87007,2018,11697
C87008,2018,16564
C87009,2018,9994
C87010,2018,4612
C87012,2018,13080
C87013,2018,6284
C87014,2018,6615
C87015,2018,7018
C87016,2018,11567
C87017,2018,13318
C87018,2018,7991
C87020,2018,5991
C87022,2018,7703
C87023,2018,2030
C87024,2018,4079
C87029,2018,11630
C87030,2018,9127
C87031,2018,3261
C87603,2018,3403
C87604,2018,5785
C87606,2018,1585
C87608,2018,5440
C87616,2018,5941
C87620,2018,6408
C87621,2018,1797
C87622,2018,7661
C88005,2018,11749
C88006,2018,4418
C88007,2018,28820
C88008,2018,9401
C88009,2018,6189
C88010,2018,15452
C88011,2018,4703
C88014,2018,7971
C88015,2018,9841
C88016,2018,12380
C88018,2018,8553
C88019,2018,8865
C88020,2018,6363
C88021,2018,7249
C88022,2018,4101
C88023,2018,10180
C88024,2018,7130
C88025,2018,8502
C88026,2018,12964
C88027,2018,4769
C88028,2018,9633
C88030,2018,6966
C88031,2018,11466
C88032,2018,5381
C88033,2018,4885
C88034,2018,9286
C88035,2018,9884
C88036,2018,9850
C88037,2018,12642
C88038,2018,8722
C88039,2018,8177
C88040,2018,5848
C88041,2018,9643
C88042,2018,5103
C88043,2018,10604
C88044,2018,4691
C88045,2018,9735
C88046,2018,3129
C88047,2018,7649
C88048,2018,6726
C88049,2018,5185
C88050,2018,3630
C88051,2018,7586
C88052,2018,9034
C88053,2018,3970
C88054,2018,7391
C88057,2018,2317
C88059,2018,1282
C88060,2018,3883
C88062,2018,4591
C88068,2018,3442
C88069,2018,16394
C88070,2018,7834
C88072,2018,12177
C88073,2018,5886
C88074,2018,5200
C88076,2018,6959
C88077,2018,5027
C88078,2018,6590
C88079,2018,7962
C88082,2018,1260
C88083,2018,2730
C88084,2018,3415
C88085,2018,8806
C88086,2018,2996
C88087,2018,8338
C88088,2018,5608
C88090,2018,4416
C88091,2018,2653
C88092,2018,9628
C88095,2018,5264
C88096,2018,6715
C88622,2018,1700
C88627,2018,32891
C88631,2018,1462
C88643,2018,2983
C88647,2018,4583
C88648,2018,6598
C88652,2018,3732
C88655,2018,1183
C88656,2018,3198
D81001,2018,12057
D81002,2018,16939
D81003,2018,9927
D81004,2018,9772
D81005,2018,14941
D81007,2018,9236
D81008,2018,19605
D81009,2018,9071
D81010,2018,11943
D81011,2018,11766
D81012,2018,11332
D81013,2018,17443
D81014,2018,20166
D81015,2018,6626
D81016,2018,12557
D81017,2018,6190
D81018,2018,7947
D81019,2018,4151
D81020,2018,13069
D81021,2018,11112
D81022,2018,8132
D81023,2018,14070
D81024,2018,7712
D81025,2018,10694
D81026,2018,25225
D81027,2018,7453
D81028,2018,12288
D81029,2018,12394
D81030,2018,11104
D81031,2018,16025
D81032,2018,11741
D81033,2018,4700
D81034,2018,15331
D81035,2018,9063
D81036,2018,5924
D81037,2018,10438
D81038,2018,6507
D81039,2018,7597
D81040,2018,2123
D81041,2018,6009
D81042,2018,5204
D81043,2018,33501
D81044,2018,14231
D81045,2018,8950
D81046,2018,19193
D81047,2018,7955
D81049,2018,10376
D81050,2018,13958
D81051,2018,8458
D81052,2018,9159
D81053,2018,11965
D81054,2018,20781
D81055,2018,5894
D81056,2018,7950
D81057,2018,13133
D81058,2018,6734
D81059,2018,7085
D81060,2018,6601
D81061,2018,12443
D81062,2018,7282
D81063,2018,13910
D81064,2018,6249
D81065,2018,4092
D81066,2018,8356
D81070,2018,10412
D81073,2018,5293
D81074,2018,3298
D81078,2018,3607
D81081,2018,3291
D81082,2018,7182
D81084,2018,8326
D81085,2018,7241
D81086,2018,7115
D81087,2018,4260
D81602,2018,3871
D81603,2018,8153
D81605,2018,1907
D81606,2018,4129
D81607,2018,2922
D81611,2018,7417
D81612,2018,4988
D81615,2018,6919
D81616,2018,4983
D81618,2018,4630
D81619,2018,4977
D81622,2018,12318
D81623,2018,3374
D81624,2018,4314
D81625,2018,23962
D81629,2018,5433
D81630,2018,9295
D81631,2018,12060
D81633,2018,10015
D81637,2018,11387
D81645,2018,2827
D82001,2018,13976
D82002,2018,13241
D82003,2018,16018
D82004,2018,12778
D82005,2018,9418
D82006,2018,8497
D82007,2018,25082
D82008,2018,13266
D82009,2018,7543
D82010,2018,4984
D82011,2018,16468
D82012,2018,13603
D82013,2018,7307
D82015,2018,8627
D82016,2018,9549
D82017,2018,10324
D82018,2018,10287
D82019,2018,12148
D82020,2018,10748
D82022,2018,7068
D82023,2018,13271
D82024,2018,8585
D82025,2018,9267
D82026,2018,8393
D82027,2018,7810
D82028,2018,5726
D82029,2018,18116
D82030,2018,9081
D82031,2018,7900
D82032,2018,8095
D82034,2018,18273
D82035,2018,10416
D82036,2018,8031
D82037,2018,11019
D82038,2018,3124
D82039,2018,8566
D82040,2018,12563
D82041,2018,11815
D82042,2018,8100
D82043,2018,6643
D82044,2018,32684
D82045,2018,18586
D82046,2018,4378
D82047,2018,8193
D82048,2018,14042
D82049,2018,3617
D82050,2018,8857
D82051,2018,16595
D82053,2018,5647
D82054,2018,14994
D82056,2018,9798
D82057,2018,7090
D82058,2018,17391
D82059,2018,11679
D82060,2018,5022
D82062,2018,8789
D82063,2018,12308
D82064,2018,19491
D82065,2018,7001
D82066,2018,6623
D82067,2018,12510
D82068,2018,7163
D82069,2018,5633
D82070,2018,6397
D82071,2018,16184
D82072,2018,4386
D82073,2018,8379
D82076,2018,6852
D82078,2018,9226
D82079,2018,5027
D82080,2018,6544
D82081,2018,6814
D82084,2018,8097
D82085,2018,6205
D82087,2018,6911
D82088,2018,21111
D82096,2018,7621
D82099,2018,16758
D82100,2018,4042
D82104,2018,9192
D82105,2018,5831
D82106,2018,4261
D82600,2018,2036
D82604,2018,2990
D82613,2018,9054
D82618,2018,5625
D82621,2018,5950
D82624,2018,5104
D82628,2018,3458
D83001,2018,10209
D83002,2018,15993
D83003,2018,4784
D83004,2018,10864
D83005,2018,13959
D83006,2018,6734
D83007,2018,9060
D83008,2018,16546
D83009,2018,19970
D83010,2018,6426
D83011,2018,12460
D83012,2018,17416
D83013,2018,11881
D83014,2018,9297
D83015,2018,7549
D83016,2018,11017
D83017,2018,12427
D83018,2018,11691
D83019,2018,7416
D83020,2018,7871
D83021,2018,14977
D83022,2018,5103
D83023,2018,12666
D83024,2018,11777
D83026,2018,9349
D83027,2018,10749
D83028,2018,6885
D83029,2018,14043
D83030,2018,6371
D83033,2018,9086
D83034,2018,11105
D83035,2018,10533
D83036,2018,4029
D83037,2018,15211
D83038,2018,13725
D83039,2018,14867
D83040,2018,10904
D83041,2018,8806
D83043,2018,5978
D83044,2018,19480
D83045,2018,5277
D83046,2018,24863
D83047,2018,13777
D83048,2018,14203
D83049,2018,6622
D83050,2018,7262
D83051,2018,17100
D83053,2018,9397
D83054,2018,3796
D83055,2018,13879
D83056,2018,8700
D83057,2018,12711
D83058,2018,10070
D83059,2018,18494
D83060,2018,23224
D83061,2018,9871
D83062,2018,7616
D83064,2018,5066
D83067,2018,7231
D83069,2018,5598
D83070,2018,5224
D83073,2018,6121
D83074,2018,14626
D83075,2018,9781
D83076,2018,5097
D83078,2018,8316
D83079,2018,9140
D83080,2018,6088
D83081,2018,7540
D83082,2018,4445
D83084,2018,7694
D83608,2018,6729
D83610,2018,12038
D83615,2018,2887
D83619,2018,40
E81001,2018,3356
E81002,2018,8516
E81003,2018,14837
E81004,2018,11160
E81005,2018,10114
E81006,2018,9921
E81007,2018,6148
E81008,2018,13191
E81009,2018,12349
E81010,2018,8253
E81011,2018,13479
E81012,2018,11739
E81013,2018,10710
E81014,2018,12567
E81015,2018,15665
E81016,2018,7090
E81017,2018,10915
E81018,2018,11879
E81019,2018,17142
E81021,2018,10059
E81022,2018,13260
E81023,2018,3954
E81024,2018,5666
E81025,2018,5188
E81026,2018,7317
E81027,2018,11564
E81028,2018,13410
E81029,2018,15500
E81030,2018,8986
E81031,2018,4798
E81032,2018,24384
E81033,2018,17918
E81034,2018,7480
E81035,2018,8861
E81036,2018,12530
E81037,2018,14572
E81038,2018,12486
E81040,2018,7411
E81041,2018,12580
E81043,2018,10377
E81044,2018,22374
E81045,2018,8712
E81046,2018,11543
E81047,2018,10775
E81048,2018,8396
E81049,2018,7241
E81050,2018,11649
E81052,2018,9215
E81054,2018,3164
E81056,2018,6322
E81057,2018,13829
E81059,2018,6008
E81060,2018,5710
E81061,2018,5539
E81062,2018,120
E81063,2018,8088
E81064,2018,6004
E81065,2018,6008
E81069,2018,4898
E81073,2018,14624
E81074,2018,10591
E81075,2018,7861
E81076,2018,4258
E81077,2018,4619
E81611,2018,3189
E81612,2018,5580
E81615,2018,3805
E81617,2018,5252
E81631,2018,3046
E81632,2018,7395
E81633,2018,3255
E81635,2018,2741
E82001,2018,23996
E82002,2018,9655
E82004,2018,3920
E82005,2018,35300
E82006,2018,8920
E82007,2018,10391
E82008,2018,10050
E82009,2018,12950
E82012,2018,14113
E82013,2018,12227
E82014,2018,13021
E82015,2018,11371
E82017,2018,11478
E82018,2018,12714
E82019,2018,16084
E82020,2018,6652
E82021,2018,6481
E82022,2018,16629
E82023,2018,10493
E82024,2018,13263
E82025,2018,17297
E82027,2018,12517
E82028,2018,8360
E82031,2018,18771
E82032,2018,16938
E82034,2018,6529
E82035,2018,12266
E82037,2018,15823
E82038,2018,8616
E82040,2018,20892
E82041,2018,10087
E82042,2018,9046
E82043,2018,13259
E82044,2018,14196
E82045,2018,8312
E82046,2018,11672
E82048,2018,9320
E82049,2018,3849
E82050,2018,4803
E82051,2018,13625
E82053,2018,6790
E82054,2018,11403
E82055,2018,12494
E82056,2018,8117
E82057,2018,5563
E82058,2018,17271
E82059,2018,10264
E82060,2018,20974
E82061,2018,12551
E82062,2018,16030
E82063,2018,12281
E82064,2018,6942
E82066,2018,3324
E82067,2018,16511
E82068,2018,11906
E82069,2018,5195
E82070,2018,2828
E82071,2018,15626
E82072,2018,11692
E82073,2018,13750
E82074,2018,20379
E82075,2018,12616
E82076,2018,5485
E82077,2018,12174
E82078,2018,9338
E82079,2018,7999
E82080,2018,10444
