gp_code,oc_wd_total,oc_rush,oc_rush_pct,same_day_12m,rural,imd_score,log_list,gp_per10k,nurse_per10k,dpc_per10k,merged_recent,dispensing_f,region,rush_pct,calls_per_1k,total_wd,oq
C84069,320,79,24.6875,27.47796673286991,0.0,25.61,9.514977885077377,21.472814865057515,4.149051223576836,3.44115622800118,0.0,0.0,MIDLANDS,31.7,521.1,6851,Q1
C84078,4620,2930,63.41991341991342,38.630610358821876,0.0,32.84,9.50003915949041,18.148562592017367,3.393150078778466,3.1735933085084485,0.0,0.0,MIDLANDS,29.5,424.2,5557,Q4
C84080,501,156,31.1377245508982,50.87090227716978,0.0,12.2,9.528011979133678,13.81928901941518,4.07591389631894,1.4362744210928544,0.0,0.0,MIDLANDS,36.5,581.4,8018,Q2
C84085,330,99,30.0,38.41308584138732,0.0,24.07,9.236860581785578,21.19881517906269,4.648407385514304,3.142219516494218,0.0,0.0,MIDLANDS,24.0,573.1,6167,Q2
C84087,490,220,44.89795918367347,33.70811615785555,1.0,23.1,8.676871423283652,9.183383530147184,4.091606523839291,4.9553901238847535,0.0,0.0,MIDLANDS,28.6,751.1,4237,Q4
C84090,2176,623,28.63051470588235,41.046639368820536,0.0,6.83,9.182523717979407,10.364328066627824,2.248346299482469,2.9063988761695856,0.0,0.0,MIDLANDS,24.8,418.2,3890,Q2
C84091,190,56,29.473684210526315,42.84977877056575,0.0,41.05,9.0955466139741,13.25033181874264,6.131643391845662,2.2432841680219844,0.0,0.0,MIDLANDS,46.5,920.6,8103,Q2
C84105,2882,1569,54.44136016655101,36.32108440114371,0.0,47.81,8.867533111397094,28.649356143848404,6.462141757599239,3.155929696030433,1.0,0.0,MIDLANDS,29.3,500.7,3730,Q4
C84117,2980,2134,71.61073825503355,45.14865895072423,0.0,31.88,9.95387168376007,4.8303896165640525,3.3977543756388617,0.6846221503791571,0.0,0.0,MIDLANDS,26.6,262.7,5355,Q4
C84129,1891,1243,65.73241671073507,46.143382352941174,0.0,28.5,9.163729082334674,15.1988475121142,5.867202165276989,4.190858689483564,0.0,0.0,MIDLANDS,25.2,740.1,7257,Q4
C84621,230,65,28.26086956521739,52.33286727771736,0.0,8.29,8.528891169162048,9.80463216354232,6.009290679669226,1.8976707409481768,0.0,0.0,MIDLANDS,36.5,652.3,3485,Q2
C84628,253,48,18.97233201581028,22.421465968586386,0.0,38.19,8.983084208788348,5.489195239629312,1.606593728427086,0.6024726481601573,0.0,0.0,MIDLANDS,30.9,584.2,4742,Q1
C84637,257,87,33.85214007782101,33.15900654238192,0.0,32.52,9.075360311491275,5.066381809095071,6.026149790935449,2.0143445750038147,1.0,0.0,MIDLANDS,25.4,731.9,7135,Q3
C84646,1712,533,31.13317757009346,35.07759372275501,1.0,6.77,8.789913898727859,12.694919555397654,13.074151143480686,1.6241181535806728,0.0,1.0,MIDLANDS,21.0,519.1,3312,Q2
C84658,2272,646,28.433098591549296,22.618708113503494,1.0,34.12,9.229693551880784,4.551064612366669,7.506641055703135,3.5048428630512074,1.0,0.0,MIDLANDS,24.5,653.2,6843,Q2
C84664,228,79,34.64912280701754,34.08451746595619,0.0,22.21,8.596712685314237,7.782532402795308,6.157066774620572,6.354092910137611,0.0,0.0,MIDLANDS,28.1,615.3,3143,Q3
C84703,293,80,27.303754266211605,42.04048446787036,0.0,6.51,8.814318040194603,12.99669386743273,6.775715400141159,2.37744400004953,0.0,0.0,MIDLANDS,26.5,547.2,3783,Q2
C85001,583,188,32.24699828473413,23.1496977355784,0.0,39.75,8.40646645144498,6.059094040326936,7.56642028485785,7.447264062854909,0.0,0.0,NORTH EAST AND YORKSHIRE,29.5,703.7,3142,Q2
C85003,816,245,30.024509803921568,46.75273548312395,0.0,36.91,9.472634121137014,11.128989864157086,10.339190583951432,2.8719973849438105,0.0,0.0,NORTH EAST AND YORKSHIRE,33.7,759.8,10075,Q2
C85009,335,56,16.71641791044776,49.48639969375385,0.0,39.66,8.880712989135866,6.674159646825719,5.710114363579481,5.376406381238196,0.0,0.0,NORTH EAST AND YORKSHIRE,26.6,603.7,4529,Q1
C85018,290,116,40.0,64.57192765694566,1.0,39.3,8.90809724448896,9.506307849242946,5.122943887980699,2.5975490140813315,0.0,0.0,NORTH EAST AND YORKSHIRE,31.9,753.1,5554,Q3
C85019,253,79,31.225296442687743,43.79918557833089,0.0,26.29,9.29729758083208,4.498021419993583,3.960214511619379,0.8433790163633863,0.0,0.0,NORTH EAST AND YORKSHIRE,29.6,708.1,8062,Q2
C85020,2578,1552,60.20170674941815,47.20069027950662,0.0,22.12,9.4393135645306,13.37036128793653,6.617310789583568,5.859713540963831,0.0,1.0,NORTH EAST AND YORKSHIRE,22.1,651.3,7908,Q4
C85033,1479,510,34.48275862068966,51.02705253224284,0.0,24.19,9.36839769663398,9.016136835814098,4.075475994535675,1.6848336517061786,0.0,0.0,NORTH EAST AND YORKSHIRE,27.2,707.9,7892,Q3
C86005,173,51,29.479768786127167,39.50154500785168,0.0,39.66,8.4876613888102,7.690459025646309,7.415799773406118,3.0212517581625296,0.0,0.0,NORTH EAST AND YORKSHIRE,29.3,781.5,3685,Q2
C86006,289,94,32.52595155709343,28.290955906018667,0.0,32.22,9.25178617188939,7.323304728889173,7.061193815059403,3.786437262508196,0.0,0.0,NORTH EAST AND YORKSHIRE,26.5,860.2,8961,Q2
C86007,1055,388,36.77725118483412,40.49984897652553,0.0,23.98,9.76926544523266,19.94520025789236,10.811274451025708,2.01281837459198,0.0,0.0,NORTH EAST AND YORKSHIRE,24.6,697.5,13462,Q3
C86013,139,62,44.60431654676259,32.8255456276549,1.0,17.3,9.073603848402712,14.522662997019031,6.756860048154094,1.406405257968356,0.0,0.0,NORTH EAST AND YORKSHIRE,23.2,902.5,7813,Q4
C86016,1690,1317,77.92899408284023,52.049267095906444,1.0,33.54,9.122874346194909,23.574351978171897,5.427921783356071,2.0372896763983626,0.0,0.0,NORTH EAST AND YORKSHIRE,26.9,709.6,6513,Q4
C86017,921,230,24.9728555917481,44.279216737683726,0.0,29.85,9.614888393021864,9.53763171840854,9.391720187505214,5.356020796396697,0.0,0.0,NORTH EAST AND YORKSHIRE,25.4,542.9,8599,Q1
C86020,2233,950,42.543663233318405,42.42062796000702,0.0,38.32,9.094602119325382,17.78359919539692,3.832156056322215,6.227253590681573,0.0,0.0,NORTH EAST AND YORKSHIRE,22.9,447.3,3875,Q4
C86021,109,15,13.761467889908255,47.99848136108013,0.0,23.5,8.733701444413493,12.369805648018898,7.988832814345538,2.49114141415226,0.0,0.0,NORTH EAST AND YORKSHIRE,33.7,749.3,4665,Q1
C86024,4893,2162,44.18557122419784,56.1551417697254,0.0,35.38,9.389176695728416,25.05160315012648,3.7463675705057184,2.6759768360755127,0.0,0.0,NORTH EAST AND YORKSHIRE,17.5,118.0,1414,Q4
C86029,245,35,14.285714285714286,45.94822455861932,0.0,26.93,9.565283817736766,9.08772175794124,11.826132770492952,5.254423486431526,0.0,0.0,NORTH EAST AND YORKSHIRE,26.1,811.5,11310,Q1
C86032,2427,709,29.213020189534404,37.42455863274861,0.0,20.97,8.628928345822263,7.154248580328797,11.351407746262652,4.912584025755295,0.0,0.0,NORTH EAST AND YORKSHIRE,17.3,373.8,2059,Q2
C86033,2464,541,21.95616883116883,24.96114027627064,0.0,35.54,8.573794042439516,6.854190947806091,3.0239077708129902,8.870129462311398,0.0,0.0,NORTH EAST AND YORKSHIRE,25.9,131.8,683,Q1
C86034,3231,1474,45.62055091303002,42.096942978647604,0.0,35.65,8.93608991241222,8.37292278676124,8.980782090180558,5.718232347479088,0.0,0.0,NORTH EAST AND YORKSHIRE,29.1,616.0,6174,Q4
C86609,5968,1746,29.25603217158177,32.5279312992786,0.0,25.34,9.91941421391959,7.860473318269614,9.172739314259005,2.230852194067738,0.0,1.0,NORTH EAST AND YORKSHIRE,22.7,263.3,5299,Q2
C86621,124,18,14.516129032258064,22.10759655554608,0.0,29.31,8.429053905849539,6.465470166369362,3.2618588241290176,4.077323526884851,0.0,0.0,NORTH EAST AND YORKSHIRE,22.0,1160.9,5252,Q1
C87014,2590,1248,48.18532818532819,59.499818210149066,1.0,20.33,9.093488152975532,9.089335557012534,10.340370529943993,2.7574321420676995,0.0,0.0,NORTH EAST AND YORKSHIRE,24.6,414.2,3951,Q4
C87616,2000,731,36.55,53.6858317904016,0.0,34.45,8.744780189316678,10.576897549579208,10.704330050176548,8.750365042079272,0.0,0.0,NORTH EAST AND YORKSHIRE,27.6,542.2,3469,Q3
C87622,2645,1161,43.89413988657845,35.358469686190816,0.0,46.45,9.237931219647296,7.548821712590287,9.88350884019553,3.761440371604368,0.0,0.0,NORTH EAST AND YORKSHIRE,26.8,745.3,7662,Q4
C88010,2953,2364,80.05418218760582,65.83897389489626,0.0,19.65,9.562697674970378,17.716327845802333,6.936551643564357,3.880719432890034,0.0,0.0,NORTH EAST AND YORKSHIRE,32.8,690.8,9783,Q4
C88016,1747,443,25.35775615340584,36.98910081743869,0.0,10.03,9.515092583706856,15.571903724214769,4.797404682221093,3.7750069634460046,0.0,0.0,NORTH EAST AND YORKSHIRE,22.4,663.3,9024,Q1
C88019,376,65,17.28723404255319,38.569836334838975,0.0,50.66,9.07474017418255,12.704350897378392,5.466535602912687,5.084794289149959,0.0,0.0,NORTH EAST AND YORKSHIRE,29.2,647.2,5606,Q1
C88020,1421,1026,72.20267417311753,45.73628263248398,0.0,47.21,8.926041459069763,22.92674824428326,6.449255302364211,5.155860694313715,0.0,0.0,NORTH EAST AND YORKSHIRE,31.0,739.3,5701,Q4
C88037,2783,1250,44.91555874955085,33.21279919595355,0.0,26.43,9.54436914959092,12.296676413867177,9.438271973745447,7.580404558983232,0.0,0.0,NORTH EAST AND YORKSHIRE,37.5,757.6,10881,Q4
C88072,1194,370,30.98827470686767,36.02174798313871,0.0,33.97,9.40099516625366,38.25250928053442,5.641679004992942,3.878654316862367,0.0,0.0,NORTH EAST AND YORKSHIRE,48.1,1394.1,16606,Q2
C88078,2425,1258,51.876288659793815,59.20463254704931,0.0,15.92,8.858048664747205,23.060602829001176,4.513506146570423,7.358152875582264,0.0,0.0,NORTH EAST AND YORKSHIRE,20.1,360.9,2573,Q4
C88085,378,179,47.35449735449736,52.57025982880085,0.0,34.26,9.172603890139785,20.63068988023123,4.846135206479976,3.073834331406418,0.0,0.0,NORTH EAST AND YORKSHIRE,32.5,769.5,7471,Q4
C88091,465,235,50.53763440860215,50.85298354689514,0.0,45.03,7.807950503691406,6.395447311405441,0.0,4.552691304495107,0.0,0.0,NORTH EAST AND YORKSHIRE,29.2,467.7,1094,Q4
C88095,1377,518,37.61801016702977,42.540210759844705,0.0,17.65,8.62607749124768,8.705270394905982,6.505037217422498,7.079011089653523,0.0,0.0,NORTH EAST AND YORKSHIRE,29.3,763.6,4215,Q3
C88648,266,92,34.58646616541353,42.38546306170671,0.0,25.18,8.854902757467666,13.897460286312183,4.033101872919243,4.603823836202796,0.0,0.0,NORTH EAST AND YORKSHIRE,23.7,446.7,3217,Q3
K83005,4587,2713,59.145410943972095,37.39009589104554,0.0,25.29,9.585414998760278,10.174787528692184,10.189448606281356,6.624974229262594,0.0,0.0,MIDLANDS,27.8,311.1,4580,Q4
K83007,3932,1389,35.325534079348934,48.56037060927696,0.0,15.65,9.53119122769444,12.459793465863743,4.566011269680041,5.069046410070376,0.0,0.0,MIDLANDS,22.8,390.5,5451,Q3
K83008,433,167,38.56812933025404,47.605100761739465,0.0,13.55,9.235431279220446,9.02404733138831,3.900885013287389,1.0402360028931563,0.0,0.0,MIDLANDS,24.5,799.0,8846,Q3
K83009,3972,1225,30.840886203423967,46.57430287549398,0.0,11.69,9.53813818961286,7.426042786447232,5.629574479342415,4.111702861740389,0.0,1.0,MIDLANDS,20.0,425.9,6186,Q2
K83010,4111,1891,45.998540501094624,36.396996746850974,0.0,17.59,9.88048756914039,14.10560622197209,5.280055256392218,5.730292526317136,0.0,0.0,MIDLANDS,25.7,405.7,8017,Q4
K83011,3378,1621,47.98697454114861,55.105156799640746,0.0,17.77,9.414729146806744,7.651498168775856,4.651763091031363,4.3257049312221065,0.0,0.0,MIDLANDS,21.4,405.3,5004,Q4
K83012,2195,1827,83.23462414578587,40.18572860005726,0.0,19.77,9.40085053267569,20.251267360315182,4.893101168172802,1.3224597751818383,0.0,0.0,MIDLANDS,24.4,462.8,5511,Q4
K83013,752,419,55.71808510638298,46.56067832538421,0.0,21.05,9.612399686949514,16.536223159408657,6.867794946819186,1.034628848752425,0.0,0.0,MIDLANDS,31.2,579.7,8859,Q4
K83015,2956,1389,46.98917456021651,52.904299114611725,0.0,17.86,9.435521845315956,16.180325466448444,8.196612243822601,9.239817438824796,0.0,0.0,MIDLANDS,23.5,488.7,6273,Q4
K83018,1968,580,29.471544715447155,34.39431886630948,0.0,9.0,9.428685763845438,16.205570664916067,4.544419286719096,6.152114789190927,0.0,1.0,MIDLANDS,23.2,322.5,4051,Q2
K83023,2463,1156,46.93463256191636,49.77725543758785,1.0,9.54,9.266799467275836,12.601401906592107,8.140505631881545,9.073009372292669,0.0,1.0,MIDLANDS,21.6,492.2,5221,Q4
K83024,1749,377,21.555174385363063,30.751696352841392,0.0,17.07,9.203366108238846,7.518923182115705,7.250390211973213,0.0,0.0,0.0,MIDLANDS,22.6,479.9,4333,Q1
K83027,223,45,20.179372197309416,46.08300371922782,0.0,24.67,9.246471381008314,16.589639512920467,2.0704898920548165,3.806614958324961,0.0,0.0,MIDLANDS,31.0,750.2,7750,Q1
K83028,1533,529,34.5075016307893,42.26520415332969,1.0,17.68,9.3583364366697,17.999813141489565,8.99231714620421,7.014467339461409,0.0,1.0,MIDLANDS,47.9,780.6,8996,Q3
K83029,4572,1773,38.77952755905512,38.55013861446798,0.0,18.7,9.45345647078984,16.520068483002888,6.043417457948323,1.944767555840184,0.0,0.0,MIDLANDS,20.0,312.9,4031,Q3
K83030,2713,1495,55.105049760412825,35.97410412300542,1.0,13.93,9.18672197387744,11.50207766277869,6.006877191102313,4.095598085307895,0.0,0.0,MIDLANDS,25.6,405.4,3789,Q4
K83037,3751,1589,42.362036790189286,35.31987900130932,0.0,14.02,9.553327057707616,9.34842517404109,8.402228293652202,6.642302097008835,0.0,0.0,MIDLANDS,23.4,355.8,4938,Q4
K83040,2930,1620,55.2901023890785,42.493572522171185,0.0,25.82,9.270266710834123,16.35877592923688,4.144069193397744,2.4864415160386466,0.0,0.0,MIDLANDS,27.2,441.2,4879,Q4
K83043,4311,2767,64.18464393412201,67.25415815582141,0.0,20.2,9.588577016049909,14.395569893757312,5.060371649130819,0.0,0.0,0.0,MIDLANDS,30.5,443.8,6531,Q4
K83044,858,207,24.125874125874127,50.163180537012316,0.0,15.13,9.498059943724856,6.5997525092809015,12.299538767296228,0.0,0.0,0.0,MIDLANDS,27.3,635.6,8683,Q1
K83047,6282,2841,45.22445081184336,59.50130449893046,0.0,20.67,10.18985626290538,14.098504285875212,8.160710934101008,2.843732399023718,0.0,0.0,MIDLANDS,20.3,355.8,10078,Q4
K83048,546,266,48.71794871794872,23.0565371024735,0.0,28.77,8.729181419498818,0.0,5.695178513644699,3.192751592061266,0.0,0.0,MIDLANDS,20.3,499.5,2837,Q4
K83049,3484,1331,38.20321469575201,54.3403452694628,0.0,9.27,9.695442977466152,9.722092540670324,8.93079760538885,5.286244170304892,0.0,1.0,MIDLANDS,20.7,344.3,5590,Q3
K83051,2238,1254,56.03217158176944,49.348700593831815,0.0,18.65,10.176132126411176,13.828997793061443,5.85742202344999,1.9795447047179149,1.0,0.0,MIDLANDS,35.8,631.2,18374,Q4
K83052,729,200,27.434842249657063,38.08343597222327,1.0,10.3,10.031092564640655,5.163845745071792,6.349183063172759,12.328681717272111,0.0,1.0,MIDLANDS,27.9,712.5,16271,Q2
K83053,122,50,40.98360655737705,42.127524889221384,1.0,11.64,8.729410602596893,12.940621419424412,7.634966637460403,6.987935566489183,0.0,1.0,MIDLANDS,32.7,670.8,4361,Q3
K83066,3727,1506,40.40783471961363,28.330159691868264,1.0,12.09,9.58947291239129,11.90038899807212,5.749421065239959,13.597837122095346,0.0,1.0,MIDLANDS,20.4,535.7,7804,Q3
K83070,2095,665,31.742243436754176,37.719702006512215,1.0,11.96,9.28384637726992,17.78975323871687,2.2299133585747137,9.58862744187127,0.0,1.0,MIDLANDS,21.2,481.6,5181,Q2
K83077,2194,1487,67.77575205104831,57.49692244562987,0.0,19.58,9.168545682319136,19.14841597594884,4.977061032253581,2.613652161128876,0.0,0.0,MIDLANDS,25.6,589.8,5525,Q4
K83601,296,109,36.82432432432432,33.81459837286582,1.0,11.51,9.074148300024442,2.9029516532500645,0.0,8.372723712722378,0.0,1.0,MIDLANDS,35.2,700.7,5831,Q3
K83610,947,196,20.696937697993665,45.71597477666842,0.0,13.37,9.248871745025056,28.25023654120628,3.720512532033293,5.978478760042978,0.0,0.0,MIDLANDS,30.8,701.7,10554,Q1
K83621,644,186,28.88198757763975,47.54881204422489,0.0,27.39,9.618108381924769,6.0837513506083205,6.048277582684366,0.0,0.0,0.0,MIDLANDS,38.5,558.6,8213,Q2
M81001,5450,1625,29.81651376146789,26.99907188943184,0.0,22.82,9.77808493646628,16.278564478494573,4.761140028529053,1.8213249948515453,0.0,0.0,MIDLANDS,23.1,473.2,8357,Q2
M81005,419,136,32.4582338902148,33.93052418571852,0.0,26.59,9.530725569944464,11.226779741227563,11.12999715749551,1.8775821286119565,0.0,0.0,MIDLANDS,20.9,626.7,8746,Q2
M81011,266,51,19.172932330827063,34.3506882106523,1.0,16.93,8.812099108957337,15.41067262248697,5.281707618763962,13.30354926731199,0.0,1.0,MIDLANDS,28.2,551.8,4076,Q1
M81012,3644,1089,29.884742041712403,36.22980936702216,1.0,16.25,9.512319749128787,14.333596215496843,6.033123028391167,5.855678233438486,0.0,0.0,MIDLANDS,21.9,326.4,4479,Q2
M81019,4976,1264,25.40192926045016,31.738350715838617,0.0,21.94,9.781395245291646,11.614944260319374,7.246158481093703,1.792708647559506,0.0,0.0,MIDLANDS,26.9,477.8,8173,Q1
M81026,14876,4664,31.352514116698035,29.938886129526853,0.0,17.91,10.773816366977869,12.572902399000434,7.147755769491858,8.002135951431558,0.0,1.0,MIDLANDS,19.5,379.2,17785,Q2
M81027,2942,836,28.41604350781781,38.208462899651245,0.0,5.49,9.16228743598726,9.218081663723002,4.980327008131503,5.6798111399842615,0.0,0.0,MIDLANDS,24.7,478.9,4730,Q2
M81032,2265,809,35.71743929359823,50.942217705223484,0.0,14.21,9.445208257226945,8.0965150986038,8.581462618057706,6.219979046577365,0.0,0.0,MIDLANDS,26.7,489.1,6132,Q3
M81033,145,35,24.13793103448276,36.737726572246274,1.0,15.47,8.912293660635289,18.609664092868687,8.873720135620621,10.131129872462726,0.0,1.0,MIDLANDS,24.8,595.9,4447,Q1
M81034,179,59,32.960893854748605,45.82241353557025,0.0,18.32,9.081057086212091,13.656149534837407,4.703784840536003,5.0982958263393,0.0,0.0,MIDLANDS,40.1,822.9,7241,Q2
M81035,620,205,33.064516129032256,38.97897152782085,0.0,16.05,9.55406009155458,7.185826902412216,5.777026627979812,4.254765928779945,0.0,0.0,MIDLANDS,31.0,620.4,8875,Q2
M81038,5701,1909,33.485353446763725,59.06726908532368,1.0,16.55,9.413444467952663,16.36739580231799,9.598432908912832,11.905539231145934,0.0,1.0,MIDLANDS,24.8,344.6,4255,Q2
M81042,199,35,17.587939698492463,44.20036228546867,1.0,19.12,9.180250512081814,10.94853275851704,5.716101439502589,7.72223319529727,0.0,1.0,MIDLANDS,29.7,669.4,6533,Q1
M81043,1983,658,33.18204740292486,35.776215398196605,1.0,19.33,9.088643436998662,14.968470588988238,7.378823530164706,18.281411766211765,0.0,1.0,MIDLANDS,21.9,532.3,4741,Q2
M81044,253,103,40.71146245059288,55.588500709037,0.0,16.89,9.359500046000688,21.156299574883526,5.880706086157513,6.82253792093494,0.0,0.0,MIDLANDS,54.0,904.3,10599,Q3
M81046,3810,1623,42.59842519685039,38.0761564017378,1.0,16.72,9.392703594568772,12.521700484146496,10.11068983209033,19.73251114620225,0.0,1.0,MIDLANDS,28.6,543.9,6566,Q4
M81047,461,129,27.98264642082429,24.51811246482424,0.0,18.41,9.28726283212116,10.57472896269146,3.456923493035997,5.432308344612061,0.0,0.0,MIDLANDS,36.2,501.9,5429,Q2
M81048,260,92,35.38461538461539,53.52007131875089,1.0,22.15,9.171434942449128,19.59851326708312,7.596537891025031,18.714098819798824,0.0,1.0,MIDLANDS,27.3,661.4,6386,Q3
M81055,1020,380,37.25490196078432,72.0195239021859,0.0,26.62,8.639646784500242,16.89276866875074,1.5099681502890172,10.947269079863158,0.0,0.0,MIDLANDS,29.3,654.5,3794,Q3
M81056,4457,1353,30.356742203275747,40.02914047083659,0.0,25.56,9.457037676244129,19.211460195734983,11.314341526941234,7.042812959140486,0.0,0.0,MIDLANDS,24.4,468.5,5795,Q2
M81058,433,179,41.33949191685912,56.84778333426982,0.0,17.97,9.230371731281137,15.996340707354529,8.311824092527853,16.25771882281831,0.0,1.0,MIDLANDS,37.8,711.9,7267,Q3
M81066,2621,1266,48.30217474246471,49.01880899028994,0.0,18.29,9.038206741569718,11.948051949635731,4.751346214760849,13.858093125593918,0.0,0.0,MIDLANDS,24.2,501.8,4132,Q4
M81068,1120,339,30.267857142857142,40.82196441880813,0.0,22.0,9.646480164352266,13.051231902245068,9.886640876691072,6.344588297208618,0.0,1.0,MIDLANDS,33.2,784.1,12340,Q2
M81069,1575,377,23.936507936507937,45.34315586947166,0.0,13.7,9.185432736269998,24.009295328070536,9.459367096575765,13.095482196022145,0.0,1.0,MIDLANDS,30.2,648.4,6204,Q1
M81074,3819,1477,38.67504582351401,41.51390810075672,1.0,17.2,9.283033057369623,15.973536187465127,12.076126712851032,19.86237679003161,0.0,1.0,MIDLANDS,19.2,381.6,4210,Q3
M81077,378,76,20.105820105820104,46.87719298245614,0.0,8.71,8.470171462642766,17.10572287051918,3.8571728041366784,13.36035217594857,0.0,1.0,MIDLANDS,37.9,781.4,3810,Q1
M81078,175,54,30.857142857142858,54.19869057785369,1.0,5.3,8.809688660863548,15.533053020177643,4.538103649889284,5.931381087254,0.0,0.0,MIDLANDS,24.2,575.2,3825,Q2
M81083,153,61,39.869281045751634,55.860670339006276,1.0,9.12,8.481566013773087,12.578929189637307,3.979274611398964,2.210708116062176,0.0,0.0,MIDLANDS,29.4,665.5,3368,Q3
M81084,193,73,37.82383419689119,42.246068455134136,0.0,13.89,8.640634264222927,13.387740672627904,3.20551537321568,10.323645095237394,0.0,0.0,MIDLANDS,33.9,662.7,3864,Q3
M81093,1852,735,39.68682505399568,51.66898165070546,0.0,22.89,9.22512224642552,12.507082037327466,10.14229761764392,1.7078998586055982,0.0,0.0,MIDLANDS,22.7,549.9,5884,Q3
M81094,229,56,24.45414847161572,38.00729470045456,0.0,17.99,9.185782958579322,8.878306245334745,7.515650488773497,20.879843541579483,0.0,1.0,MIDLANDS,36.0,631.2,6049,Q1
M81604,1567,595,37.9706445437141,40.12171796209355,1.0,16.36,8.819887021488457,18.716906785371258,3.467553256002955,19.07154291392685,0.0,1.0,MIDLANDS,22.9,580.0,3936,Q3
M81617,859,238,27.70663562281723,48.68143988769678,0.0,16.11,8.617792389972353,7.75523737573474,0.0,5.401657875508667,0.0,0.0,MIDLANDS,32.6,956.6,5158,Q2
M81627,288,54,18.75,53.07842727773242,0.0,16.89,9.04883073689097,10.937974397618092,4.168339812933998,5.108566838584567,0.0,0.0,MIDLANDS,33.4,587.8,4963,Q1
M82003,7019,2549,36.31571448924348,45.913104292333244,0.0,35.83,10.116890484339542,9.818911315148169,7.852113150135311,4.938537557120354,0.0,0.0,MIDLANDS,24.4,365.8,8985,Q3
M82005,332,108,32.53012048192771,37.292560134253215,0.0,19.22,9.164976830224653,11.450217129702295,7.115575786114163,12.11043094647622,0.0,1.0,MIDLANDS,32.4,897.4,8676,Q2
M82007,126,49,38.888888888888886,51.310032249629565,0.0,22.98,9.635668018439851,10.666027634509916,2.847759666250933,1.2199704806356917,0.0,0.0,MIDLANDS,57.7,1804.7,27848,Q3
M82009,1016,380,37.40157480314961,53.66444975919798,0.0,31.13,9.28384637726992,6.41719510998583,8.548001207869737,6.987061856867436,0.0,0.0,MIDLANDS,34.1,830.5,9482,Q3
M82013,158,60,37.9746835443038,46.560420691135434,1.0,18.9,7.913033212396173,7.80678214076604,10.929494996340573,6.2454257111490605,0.0,1.0,MIDLANDS,31.8,759.8,2053,Q3
M82014,359,66,18.384401114206128,45.55689429567155,1.0,20.19,9.149997481303137,10.593681675798642,7.506218300301842,12.548130970054792,0.0,0.0,MIDLANDS,28.8,644.0,6159,Q1
M82016,3095,1061,34.281098546042,45.08185985592665,0.0,9.44,9.297801647746176,12.82756093091442,2.68767943375481,8.185205547003848,0.0,0.0,MIDLANDS,21.1,397.3,4238,Q3
M82018,554,190,34.29602888086642,59.30776609698322,1.0,11.59,8.852819832527079,12.58206341074003,7.66362044108711,7.00630294558496,0.0,1.0,MIDLANDS,30.6,611.7,4416,Q3
M82019,684,223,32.60233918128655,55.12297097884899,1.0,17.86,9.049349685884057,16.445436391401387,6.014331023141079,7.423939856689769,0.0,1.0,MIDLANDS,29.3,518.7,4462,Q2
M82020,220,62,28.181818181818183,31.8173204472238,1.0,16.75,8.321401315874292,11.676227929699376,5.967849832356935,17.708945693377387,0.0,1.0,MIDLANDS,22.4,550.4,2322,Q2
M82021,2934,1205,41.07021131561009,40.13209942413482,1.0,12.61,9.043380222294928,20.50435262063261,7.279316185449245,14.842242092409505,0.0,1.0,MIDLANDS,21.5,455.0,3883,Q3
M82026,3342,1300,38.89886295631359,49.263201405394234,0.0,18.99,9.501690708114388,14.484195180461803,5.380227663337236,6.336712581263855,0.0,0.0,MIDLANDS,21.3,403.4,5346,Q3
M82030,291,96,32.98969072164948,40.68898980321706,1.0,18.22,9.259162281673468,7.364845560140947,6.958509253991937,18.8692422469128,0.0,1.0,MIDLANDS,29.4,541.0,5631,Q2
M82032,4981,1823,36.59907649066452,46.55407922513349,0.0,23.31,9.741326402165022,9.01638139332494,9.094784709589216,5.1746188863788944,0.0,0.0,MIDLANDS,29.4,577.1,9577,Q3
M82034,284,80,28.169014084507044,52.50067423811093,0.0,15.03,8.971945694551433,14.35053465387585,3.3168688597205622,4.196854473648027,0.0,0.0,MIDLANDS,23.8,644.5,5101,Q2
M82616,303,175,57.75577557755776,30.353083484535652,0.0,36.92,8.959547236370065,7.264783362532394,3.632391680623675,9.526461203229749,0.0,0.0,MIDLANDS,29.7,671.4,5702,Q4
M83011,2785,1353,48.581687612208256,62.39051484725486,0.0,11.46,8.987019721647535,20.78701436629403,3.767333799527,2.500442786743486,0.0,0.0,MIDLANDS,23.4,386.7,3066,Q4
M83014,2480,1243,50.12096774193548,64.2241606262176,0.0,25.96,9.21537766349345,13.57146410626337,5.333068006566837,5.598394772399383,0.0,0.0,MIDLANDS,20.5,421.1,4264,Q4
M83021,360,90,25.0,45.95832584875157,0.0,39.34,9.226599145534609,19.75616355243632,5.588396861446129,3.410758647175056,0.0,0.0,MIDLANDS,29.0,407.5,4201,Q1
M83022,158,51,32.278481012658226,48.56900828946572,1.0,9.23,8.983335207555587,11.644881313395375,1.9408135513960048,4.35009934037436,0.0,1.0,MIDLANDS,34.5,805.0,6350,Q2
M83023,2599,1204,46.32550981146595,60.031885023556846,0.0,19.64,9.132613037312147,8.617801236467134,4.236845423594474,5.53383892061319,0.0,0.0,MIDLANDS,23.2,670.8,6242,Q4
M83028,2908,1649,56.70563961485557,65.43307548054383,0.0,37.98,9.349855907183995,12.728933217459373,7.282953770929069,1.1829001348158243,0.0,0.0,MIDLANDS,25.5,493.6,5442,Q4
