GP_CODE,total_oc_submissions,TOTAL_PATIENTS,oc_rate,tertile,REGION_NAME,SUPPLIER
P81031,2125.0,6703,15.851111442637626,High,NORTH WEST,"Engage Health Systems Limited, PATCHS HEALTH LIMITED"
P81032,3036.0,14416,10.529966703662597,High,NORTH WEST,PATCHS HEALTH LIMITED
P81033,2027.0,8077,12.547975733564442,High,NORTH WEST,ACCURX LIMITED
P81035,851.0,8520,4.994131455399061,Mid,NORTH WEST,ACCURX LIMITED
P81036,1061.0,18468,2.8725362789690276,Mid,NORTH WEST,ACCURX LIMITED
P81037,4544.0,12648,17.963314358001263,High,NORTH WEST,PATCHS HEALTH LIMITED
P81038,2732.0,9963,13.710729699889592,High,NORTH WEST,ACCURX LIMITED
P81039,4.0,5508,0.03631082062454612,Low,NORTH WEST,ACCURX LIMITED
P81040,3032.0,10349,14.648758334138567,High,NORTH WEST,ACCURX LIMITED
P81041,2250.0,9666,11.638733705772811,High,NORTH WEST,ACCURX LIMITED
P81042,3280.0,15013,10.923865982814894,High,NORTH WEST,PATCHS HEALTH LIMITED
P81043,1563.0,6648,11.755415162454874,High,NORTH WEST,PATCHS HEALTH LIMITED
P81044,96.0,16655,0.2882017412188532,Low,NORTH WEST,ACCURX LIMITED
P81045,228.0,4663,2.444778039888484,Mid,NORTH WEST,ACCURX LIMITED
P81046,441.0,6473,3.406457593078943,Mid,NORTH WEST,ACCURX LIMITED
P81047,4808.0,16005,15.020306154326772,High,NORTH WEST,ACCURX LIMITED
P81054,1907.0,9378,10.167413094476434,High,NORTH WEST,"ACCURX LIMITED, PATCHS HEALTH LIMITED"
P81055,29.0,14994,0.09670534880618914,Low,NORTH WEST,ACCURX LIMITED
P81057,536.0,14168,1.89158667419537,Mid,NORTH WEST,ACCURX LIMITED
P81058,70.0,10221,0.3424322473339204,Low,NORTH WEST,IPLATO HEALTHCARE LTD.
P81059,1629.0,7753,10.505610731329806,High,NORTH WEST,ACCURX LIMITED
P81061,48.0,4341,0.55286800276434,Low,NORTH WEST,ACCURX LIMITED
P81062,103.0,7586,0.6788821513314,Low,NORTH WEST,ACCURX LIMITED
P81063,2035.0,10960,9.283759124087592,High,NORTH WEST,PATCHS HEALTH LIMITED
P81065,1683.0,15026,5.600292825768667,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P81066,1467.0,8345,8.789694427801079,High,NORTH WEST,PATCHS HEALTH LIMITED
P81067,350.0,12718,1.3760025161188867,Low,NORTH WEST,ACCURX LIMITED
P81069,147.0,11800,0.6228813559322034,Low,NORTH WEST,ACCURX LIMITED
P81070,1942.0,8270,11.741233373639663,High,NORTH WEST,ACCURX LIMITED
P81071,8.0,7160,0.055865921787709494,Low,NORTH WEST,IPLATO HEALTHCARE LTD.
P81072,3959.0,13681,14.468971566405964,High,NORTH WEST,PATCHS HEALTH LIMITED
P81073,302.0,13196,1.1442861473173689,Low,NORTH WEST,PATCHS HEALTH LIMITED
P81074,3908.0,13427,14.552766813137708,High,NORTH WEST,ACCURX LIMITED
P81076,20.0,10652,0.0938790837401427,Low,NORTH WEST,PATCHS HEALTH LIMITED
P81077,3855.0,10850,17.764976958525345,High,NORTH WEST,PATCHS HEALTH LIMITED
P81078,591.0,12043,2.453707547953168,Mid,NORTH WEST,ACCURX LIMITED
P81079,560.0,12869,2.175771233196053,Mid,NORTH WEST,PATCHS HEALTH LIMITED
P81081,86.0,6172,0.6966947504860661,Low,NORTH WEST,ACCURX LIMITED
P81082,127.0,11082,0.5730012633098719,Low,NORTH WEST,ACCURX LIMITED
P81083,99.0,8656,0.5718576709796673,Low,NORTH WEST,ACCURX LIMITED
P81084,201.0,8304,1.2102601156069364,Low,NORTH WEST,ACCURX LIMITED
P81086,1781.0,9590,9.285714285714286,High,NORTH WEST,"ACCURX LIMITED, PATCHS HEALTH LIMITED"
P81087,103.0,11637,0.4425539228323451,Low,NORTH WEST,ACCURX LIMITED
P81088,65.0,6879,0.47245239133594996,Low,NORTH WEST,ACCURX LIMITED
P81089,2742.0,12523,10.947855945061088,High,NORTH WEST,"Klinik Healthcare Solutions UK Ltd, PATCHS HEALTH LIMITED"
P81092,350.0,7614,2.2983976884686106,Mid,NORTH WEST,PATCHS HEALTH LIMITED
P81095,344.0,8589,2.0025614157643497,Mid,NORTH WEST,ACCURX LIMITED
P81096,52.0,6943,0.3744778914014115,Low,NORTH WEST,ACCURX LIMITED
P81099,194.0,10759,0.9015707779533413,Low,NORTH WEST,ACCURX LIMITED
P81100,236.0,15701,0.7515444876122539,Low,NORTH WEST,ACCURX LIMITED
P81103,646.0,11752,2.7484683458134787,Mid,NORTH WEST,ACCURX LIMITED
P81107,11.0,8131,0.06764235641372526,Low,NORTH WEST,ACCURX LIMITED
P81112,3499.0,16940,10.327626918536009,High,NORTH WEST,ACCURX LIMITED
P81113,458.0,7834,2.9231554761296907,Mid,NORTH WEST,ACCURX LIMITED
P81115,495.0,16994,1.4563963751912439,Low,NORTH WEST,ACCURX LIMITED
P81117,126.0,5766,1.09261186264308,Low,NORTH WEST,ACCURX LIMITED
P81118,153.0,10090,0.7581764122893955,Low,NORTH WEST,ACCURX LIMITED
P81119,3181.0,11170,14.239033124440464,High,NORTH WEST,ACCURX LIMITED
P81123,954.0,12488,3.819666880204997,Mid,NORTH WEST,IPLATO HEALTHCARE LTD.
P81125,34.0,10112,0.16811708860759494,Low,NORTH WEST,IPLATO HEALTHCARE LTD.
P81127,1.0,9694,0.0051578295853105015,Low,NORTH WEST,ACCURX LIMITED
P81128,32.0,9920,0.16129032258064516,Low,NORTH WEST,ACCURX LIMITED
P81129,2726.0,12063,11.29901351239327,High,NORTH WEST,ACCURX LIMITED
P81130,2441.0,13711,8.901611844504412,High,NORTH WEST,ACCURX LIMITED
P81132,1975.0,9345,10.567148207597645,High,NORTH WEST,ACCURX LIMITED
P81133,584.0,9033,3.2325916085464406,Mid,NORTH WEST,PATCHS HEALTH LIMITED
P81136,54.0,2876,0.9388038942976357,Low,NORTH WEST,ACCURX LIMITED
P81137,1168.0,6978,8.369160217827458,Mid,NORTH WEST,ACCURX LIMITED
P81138,73.0,3393,1.075744179192455,Low,NORTH WEST,ACCURX LIMITED
P81140,320.0,15263,1.048286706414204,Low,NORTH WEST,IPLATO HEALTHCARE LTD.
P81143,2904.0,11703,12.407075108946424,High,NORTH WEST,ACCURX LIMITED
P81147,44.0,5092,0.43205027494108406,Low,NORTH WEST,ACCURX LIMITED
P81149,543.0,9335,2.9084092126406,Mid,NORTH WEST,PATCHS HEALTH LIMITED
P81150,287.0,12145,1.181556195965418,Low,NORTH WEST,PATCHS HEALTH LIMITED
P81154,1894.0,7950,11.91194968553459,High,NORTH WEST,ACCURX LIMITED
P81157,3395.0,11394,14.898192030893455,High,NORTH WEST,PATCHS HEALTH LIMITED
P81159,1429.0,12117,5.896674094247751,Mid,NORTH WEST,ACCURX LIMITED
P81160,785.0,16572,2.3684528119720007,Mid,NORTH WEST,ACCURX LIMITED
P81165,89.0,2778,1.6018718502519795,Mid,NORTH WEST,ACCURX LIMITED
P81166,26.0,2468,0.526742301458671,Low,NORTH WEST,PATCHS HEALTH LIMITED
P81167,17.0,6006,0.14152514152514153,Low,NORTH WEST,ACCURX LIMITED
P81169,1523.0,6768,11.251477541371159,High,NORTH WEST,ACCURX LIMITED
P81171,55.0,4682,0.5873558308415208,Low,NORTH WEST,ACCURX LIMITED
P81172,4567.0,12260,18.62561174551387,High,NORTH WEST,PATCHS HEALTH LIMITED
P81179,168.0,6668,1.259748050389922,Low,NORTH WEST,ACCURX LIMITED
P81180,35.0,3426,0.5107997664915354,Low,NORTH WEST,ACCURX LIMITED
P81181,276.0,5455,2.529789184234647,Mid,NORTH WEST,ACCURX LIMITED
P81182,557.0,6885,4.045025417574437,Mid,NORTH WEST,ACCURX LIMITED
P81184,119.0,9290,0.6404736275565124,Low,NORTH WEST,ACCURX LIMITED
P81185,76.0,10635,0.35731076633756464,Low,NORTH WEST,ACCURX LIMITED
P81186,14.0,4719,0.14833651197287562,Low,NORTH WEST,ACCURX LIMITED
P81191,534.0,10099,2.6438261213981584,Mid,NORTH WEST,PATCHS HEALTH LIMITED
P81196,123.0,36551,0.16825805039533803,Low,NORTH WEST,ACCURX LIMITED
P81197,218.0,5004,2.1782573940847323,Mid,NORTH WEST,ACCURX LIMITED
P81201,101.0,6014,0.8397073495177917,Low,NORTH WEST,ACCURX LIMITED
P81208,526.0,17991,1.4618420321271748,Low,NORTH WEST,ACCURX LIMITED
P81212,1508.0,6318,11.934156378600822,High,NORTH WEST,ACCURX LIMITED
P81213,1476.0,19127,3.858420034506196,Mid,NORTH WEST,ACCURX LIMITED
P81214,55.0,4795,0.5735140771637122,Low,NORTH WEST,RAPID HEALTH
P81218,1688.0,6194,13.626089764288022,High,NORTH WEST,ACCURX LIMITED
P81622,1448.0,11539,6.274373862553082,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P81633,34.0,4027,0.42215048423143775,Low,NORTH WEST,IPLATO HEALTHCARE LTD.
P81646,17.0,4136,0.20551257253384914,Low,NORTH WEST,ACCURX LIMITED
P81647,75.0,4485,0.8361204013377925,Low,NORTH WEST,ACCURX LIMITED
P81655,114.0,10614,0.5370265686828717,Low,NORTH WEST,ACCURX LIMITED
P81664,1063.0,18224,2.9164837576821774,Mid,NORTH WEST,ACCURX LIMITED
P81668,70.0,6258,0.5592841163310962,Low,NORTH WEST,ACCURX LIMITED
P81674,227.0,5818,1.9508422138191819,Mid,NORTH WEST,ACCURX LIMITED
P81681,656.0,13856,2.367205542725173,Mid,NORTH WEST,PATCHS HEALTH LIMITED
P81683,1000.0,7560,6.613756613756614,Mid,NORTH WEST,ACCURX LIMITED
P81685,37.0,4363,0.4240201696080678,Low,NORTH WEST,ACCURX LIMITED
P81686,43.0,2616,0.8218654434250764,Low,NORTH WEST,ACCURX LIMITED
P81687,26.0,2113,0.6152389966871746,Low,NORTH WEST,ACCURX LIMITED
P81692,20.0,2047,0.4885197850512945,Low,NORTH WEST,ACCURX LIMITED
P81694,79.0,5240,0.7538167938931297,Low,NORTH WEST,ACCURX LIMITED
P81695,274.0,6554,2.090326518156851,Mid,NORTH WEST,ACCURX LIMITED
P81701,28.0,2949,0.4747371990505256,Low,NORTH WEST,ACCURX LIMITED
P81704,331.0,10847,1.5257674933161245,Low,NORTH WEST,ACCURX LIMITED
P81707,87.0,5224,0.8326952526799387,Low,NORTH WEST,PATCHS HEALTH LIMITED
P81709,1279.0,6214,10.291277759897007,High,NORTH WEST,PATCHS HEALTH LIMITED
P81710,1287.0,10089,6.378233719892953,Mid,NORTH WEST,"ACCURX LIMITED, RAPID HEALTH"
P81714,169.0,5730,1.474694589877836,Low,NORTH WEST,ACCURX LIMITED
P81721,213.0,2562,4.1569086651053855,Mid,NORTH WEST,ACCURX LIMITED
P81726,15.0,1919,0.39082855653986454,Low,NORTH WEST,PATCHS HEALTH LIMITED
P81730,2993.0,9368,15.97459436379163,High,NORTH WEST,PATCHS HEALTH LIMITED
P81732,25.0,4611,0.2710908696595099,Low,NORTH WEST,ACCURX LIMITED
P81734,475.0,19501,1.217886262242962,Low,NORTH WEST,PATCHS HEALTH LIMITED
P81735,1.0,3219,0.015532774153463807,Low,NORTH WEST,ACCURX LIMITED
P81736,21.0,4047,0.25945144551519644,Low,NORTH WEST,IPLATO HEALTHCARE LTD.
P81740,2394.0,11162,10.723884608493103,High,NORTH WEST,ACCURX LIMITED
P81742,57.0,2698,1.056338028169014,Low,NORTH WEST,PATCHS HEALTH LIMITED
P81748,240.0,7680,1.5625,Low,NORTH WEST,"ACCURX LIMITED, IPLATO HEALTHCARE LTD."
P81755,3118.0,8523,18.291681332864016,High,NORTH WEST,PATCHS HEALTH LIMITED
P81757,346.0,3651,4.73842782799233,Mid,NORTH WEST,ACCURX LIMITED
P81770,42.0,7690,0.27308192457737324,Low,NORTH WEST,"ACCURX LIMITED, Engage Health Systems Limited"
P81771,2268.0,9252,12.2568093385214,High,NORTH WEST,ACCURX LIMITED
P81780,1307.0,5681,11.503256468931527,High,NORTH WEST,ACCURX LIMITED
P82001,1495.0,10133,7.376887397611763,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P82002,1186.0,7185,8.25330549756437,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P82003,73.0,14942,0.24427787444786508,Low,NORTH WEST,TPP
P82004,134.0,9699,0.6907928652438395,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82005,1808.0,7172,12.604573340769658,High,NORTH WEST,ACCURX LIMITED
P82006,164.0,11070,0.7407407407407407,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82007,3689.0,13272,13.897679324894517,High,NORTH WEST,TPP
P82008,147.0,14837,0.49538316371234076,Low,NORTH WEST,TPP
P82009,315.0,7958,1.9791404875596885,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P82010,1166.0,7943,7.339796046833689,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P82011,257.0,6983,1.8401833023055993,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P82012,44.0,6232,0.35301668806161746,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82013,32.0,3971,0.4029211785444472,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82014,855.0,6449,6.628934718561018,Mid,NORTH WEST,RAPID HEALTH
P82015,5164.0,20245,12.753766362064708,High,NORTH WEST,ACCURX LIMITED
P82016,147.0,12097,0.6075886583450443,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82018,110.0,7518,0.7315775472200053,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82020,37.0,4804,0.3850957535387177,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82021,119.0,6953,0.8557457212713937,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82022,54.0,5582,0.4836975994267288,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82023,96.0,8584,0.5591798695246971,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82025,21.0,4415,0.23782559456398644,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82029,33.0,3591,0.4594820384294068,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82030,18.0,3960,0.22727272727272724,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82031,1649.0,10699,7.706327694177025,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P82033,34.0,2004,0.848303393213573,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82034,12.0,4127,0.14538405621516842,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82036,21.0,2862,0.3668763102725367,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82037,42.0,4854,0.43263288009888756,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82607,79.0,6024,0.6557104913678619,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82609,52.0,6337,0.4102887801798959,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82613,70.0,5226,0.6697282816685802,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82616,5.0,3850,0.06493506493506493,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82624,9.0,3550,0.1267605633802817,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82625,27.0,2349,0.5747126436781609,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82626,64.0,5184,0.6172839506172839,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82627,713.0,4223,8.441865972057778,Mid,NORTH WEST,RAPID HEALTH
P82629,4.0,2037,0.09818360333824251,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82633,247.0,2513,4.914444886589733,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P82634,214.0,3978,2.6897938662644547,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P82640,70.0,5032,0.6955484896661368,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82643,193.0,7596,1.270405476566614,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82652,66.0,4361,0.7567071772529237,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P82660,14.0,3599,0.1944984717977216,Low,NORTH WEST,ECONSULT HEALTH LIMITED
P83001,232.0,14272,0.8127802690582959,Low,NORTH WEST,ACCURX LIMITED
P83004,220.0,7833,1.4043150772373294,Low,NORTH WEST,ACCURX LIMITED
P83005,1007.0,4562,11.036825953529155,High,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P83006,1801.0,8045,11.193287756370417,High,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P83007,225.0,11303,0.9953109793860037,Low,NORTH WEST,ACCURX LIMITED
P83010,754.0,3614,10.431654676258994,High,NORTH WEST,"ACCURX LIMITED, EVERGREEN HEALTH SOLUTIONS"
P83011,120.0,7407,0.8100445524503848,Low,NORTH WEST,ACCURX LIMITED
P83012,3721.0,48258,3.855319325293215,Mid,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P83015,776.0,7439,5.215754805753461,Mid,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P83017,990.0,7011,7.060333761232348,Mid,NORTH WEST,"ACCURX LIMITED, EVERGREEN HEALTH SOLUTIONS"
P83021,366.0,9856,1.8567370129870127,Mid,NORTH WEST,ACCURX LIMITED
P83024,173.0,4565,1.894852135815991,Mid,NORTH WEST,ACCURX LIMITED
P83025,2341.0,8761,13.36034699235247,High,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P83603,2197.0,9094,12.079393006377831,High,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P83605,1959.0,7501,13.058258898813492,High,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P83608,187.0,6372,1.4673571876961709,Low,NORTH WEST,"ACCURX LIMITED, SILICON PRACTICE LTD"
P83611,8.0,4686,0.08536064874093044,Low,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P83612,981.0,5426,9.039808330261703,High,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P83620,189.0,5414,1.7454746952345772,Mid,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P83621,307.0,2856,5.374649859943978,Mid,NORTH WEST,ACCURX LIMITED
P83623,702.0,4783,7.3384904871419625,Mid,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P84004,1775.0,8594,10.326972306260183,High,NORTH WEST,ACCURX LIMITED
P84005,124.0,15937,0.38903181276275334,Low,NORTH WEST,ACCURX LIMITED
P84009,3297.0,10912,15.107221407624632,High,NORTH WEST,SILICON PRACTICE LTD
P84010,1934.0,10255,9.429546562652366,High,NORTH WEST,ACCURX LIMITED
P84012,2136.0,8458,12.62709860487113,High,NORTH WEST,ACCURX LIMITED
P84014,307.0,5298,2.897319743299358,Mid,NORTH WEST,ACCURX LIMITED
P84016,277.0,9174,1.5097013298452147,Low,NORTH WEST,ACCURX LIMITED
P84017,3415.0,12584,13.568817546090273,High,NORTH WEST,ACCURX LIMITED
P84018,343.0,3751,4.572114102905891,Mid,NORTH WEST,SILICON PRACTICE LTD
P84019,68.0,10499,0.32384036574911895,Low,NORTH WEST,ACCURX LIMITED
P84020,2140.0,9843,10.870669511327847,High,NORTH WEST,ACCURX LIMITED
P84021,2368.0,9173,12.907445764744358,High,NORTH WEST,ACCURX LIMITED
P84022,261.0,6150,2.1219512195121952,Mid,NORTH WEST,SILICON PRACTICE LTD
P84023,2860.0,9624,14.858686616791356,High,NORTH WEST,SILICON PRACTICE LTD
P84024,3029.0,8067,18.774017602578404,High,NORTH WEST,ACCURX LIMITED
P84025,64.0,7562,0.42316847394869084,Low,NORTH WEST,ACCURX LIMITED
P84026,1686.0,9681,8.707778122094826,High,NORTH WEST,ACCURX LIMITED
P84027,675.0,8272,4.080029013539652,Mid,NORTH WEST,SILICON PRACTICE LTD
P84028,1473.0,10722,6.86905428091774,Mid,NORTH WEST,ACCURX LIMITED
P84029,3913.0,10536,18.569665907365223,High,NORTH WEST,ACCURX LIMITED
P84030,889.0,13444,3.3063076465337695,Mid,NORTH WEST,SILICON PRACTICE LTD
P84032,214.0,5918,1.8080432578573842,Mid,NORTH WEST,ACCURX LIMITED
P84033,70.0,4495,0.778642936596218,Low,NORTH WEST,ACCURX LIMITED
P84034,3494.0,16121,10.836796724768934,High,NORTH WEST,"PATCHS HEALTH LIMITED, SILICON PRACTICE LTD"
P84035,3461.0,16337,10.59252004652017,High,NORTH WEST,ACCURX LIMITED
P84037,43.0,5741,0.37449921616443127,Low,NORTH WEST,ACCURX LIMITED
P84038,6412.0,13673,23.447670591677028,High,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P84039,406.0,14613,1.3891740231300898,Low,NORTH WEST,SILICON PRACTICE LTD
P84040,34.0,7627,0.22289235610331715,Low,NORTH WEST,ACCURX LIMITED
P84041,110.0,7617,0.7220690560588159,Low,NORTH WEST,ACCURX LIMITED
P84042,2944.0,11002,13.37938556626068,High,NORTH WEST,ACCURX LIMITED
P84043,1956.0,9689,10.093920941273609,High,NORTH WEST,ACCURX LIMITED
P84045,1903.0,5634,16.888533901313455,High,NORTH WEST,ACCURX LIMITED
P84046,181.0,20719,0.43679714271924325,Low,NORTH WEST,ACCURX LIMITED
P84047,16.0,5947,0.13452160753321002,Low,NORTH WEST,ACCURX LIMITED
P84048,3109.0,6890,22.56168359941945,High,NORTH WEST,SILICON PRACTICE LTD
P84049,96.0,11546,0.4157283907846874,Low,NORTH WEST,ACCURX LIMITED
P84051,316.0,5671,2.786104743431493,Mid,NORTH WEST,ACCURX LIMITED
P84052,2039.0,7694,13.250584871328309,High,NORTH WEST,ACCURX LIMITED
P84053,1840.0,7816,11.770726714431934,High,NORTH WEST,ACCURX LIMITED
P84054,767.0,6311,6.076691491047378,Mid,NORTH WEST,ACCURX LIMITED
P84056,1354.0,4287,15.791929087940284,High,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P84059,1351.0,9065,7.451737451737452,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P84061,2127.0,6103,17.4258561363264,High,NORTH WEST,ACCURX LIMITED
P84064,1910.0,12956,7.371102192034579,Mid,NORTH WEST,PATCHS HEALTH LIMITED
P84065,580.0,4319,6.714517249363278,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P84066,54.0,7574,0.35648270398732507,Low,NORTH WEST,ACCURX LIMITED
P84067,434.0,8955,2.4232272473478504,Mid,NORTH WEST,ACCURX LIMITED
P84068,4726.0,22018,10.73212825869743,High,NORTH WEST,PATCHS HEALTH LIMITED
P84070,77.0,8520,0.4518779342723005,Low,NORTH WEST,ACCURX LIMITED
P84071,479.0,4546,5.2683677958644965,Mid,NORTH WEST,SILICON PRACTICE LTD
P84072,9172.0,34726,13.206243160744112,High,NORTH WEST,SILICON PRACTICE LTD
P84074,468.0,10995,2.1282401091405183,Mid,NORTH WEST,ACCURX LIMITED
P84605,20.0,1997,0.5007511266900351,Low,NORTH WEST,ACCURX LIMITED
P84611,92.0,7568,0.6078224101479915,Low,NORTH WEST,ACCURX LIMITED
P84630,1691.0,24677,3.426267374478259,Mid,NORTH WEST,ACCURX LIMITED
P84635,1941.0,5187,18.710237131289766,High,NORTH WEST,SILICON PRACTICE LTD
P84637,139.0,2949,2.3567310952865377,Mid,NORTH WEST,ACCURX LIMITED
P84639,446.0,2987,7.465684633411451,Mid,NORTH WEST,"ACCURX LIMITED, ECONSULT HEALTH LIMITED"
P84644,1536.0,7190,10.681502086230875,High,NORTH WEST,ACCURX LIMITED
P84645,283.0,6258,2.261105784595718,Mid,NORTH WEST,ACCURX LIMITED
P84650,2359.0,6146,19.19134396355353,High,NORTH WEST,EVERGREEN HEALTH SOLUTIONS
P84651,1426.0,6087,11.713487760801709,High,NORTH WEST,PATCHS HEALTH LIMITED
P84663,84.0,5694,0.737618545837724,Low,NORTH WEST,ACCURX LIMITED
P84665,544.0,5242,5.188859214040443,Mid,NORTH WEST,SILICON PRACTICE LTD
P84669,4302.0,18041,11.922842414500305,High,NORTH WEST,ACCURX LIMITED
P84672,348.0,3747,4.643714971977582,Mid,NORTH WEST,ACCURX LIMITED
P84673,3233.0,14087,11.475118903954,High,NORTH WEST,SILICON PRACTICE LTD
P84678,4424.0,15726,14.065878163550806,High,NORTH WEST,"ACCURX LIMITED, SILICON PRACTICE LTD"
P84679,20.0,2248,0.44483985765124556,Low,NORTH WEST,ACCURX LIMITED
P84683,1993.0,14724,6.767861994023363,Mid,NORTH WEST,SILICON PRACTICE LTD
P84684,1706.0,6526,13.070793748084586,High,NORTH WEST,ACCURX LIMITED
P84689,3506.0,14269,12.285373887448314,High,NORTH WEST,"ACCURX LIMITED, SILICON PRACTICE LTD"
P84690,417.0,2793,7.465091299677766,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P85002,118.0,6837,0.8629515869533421,Low,NORTH WEST,ACCURX LIMITED
P85003,1210.0,6008,10.069906790945407,High,NORTH WEST,ACCURX LIMITED
P85004,136.0,6383,1.0653297822340593,Low,NORTH WEST,ACCURX LIMITED
P85005,366.0,9416,1.9435004248088361,Mid,NORTH WEST,ACCURX LIMITED
P85007,1035.0,3954,13.088012139605462,High,NORTH WEST,ACCURX LIMITED
P85010,754.0,14127,2.6686486869115877,Mid,NORTH WEST,ACCURX LIMITED
P85011,2708.0,12653,10.701019521062198,High,NORTH WEST,ACCURX LIMITED
P85012,82.0,5927,0.6917496203813058,Low,NORTH WEST,ACCURX LIMITED
P85013,4810.0,20991,11.457291220046686,High,NORTH WEST,ACCURX LIMITED
P85014,1368.0,6636,10.307414104882458,High,NORTH WEST,ACCURX LIMITED
P85015,1973.0,7218,13.667220836796897,High,NORTH WEST,ACCURX LIMITED
P85016,2842.0,13976,10.167429879793932,High,NORTH WEST,ACCURX LIMITED
P85017,115.0,9072,0.6338183421516754,Low,NORTH WEST,ACCURX LIMITED
P85018,53.0,4310,0.6148491879350348,Low,NORTH WEST,ACCURX LIMITED
P85019,1141.0,7044,8.099091425326518,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P85020,1685.0,7307,11.53003968797044,High,NORTH WEST,ACCURX LIMITED
P85021,788.0,9670,4.074457083764219,Mid,NORTH WEST,ACCURX LIMITED
P85022,1437.0,5143,13.970445265409296,High,NORTH WEST,ACCURX LIMITED
P85026,951.0,15829,3.0039800366416074,Mid,NORTH WEST,ACCURX LIMITED
P85601,730.0,3022,12.078093977498344,High,NORTH WEST,ACCURX LIMITED
P85605,1781.0,7537,11.815045774180708,High,NORTH WEST,ACCURX LIMITED
P85606,242.0,7119,1.6996769209158589,Mid,NORTH WEST,ACCURX LIMITED
P85608,73.0,2451,1.489188086495308,Low,NORTH WEST,ACCURX LIMITED
P85610,854.0,7632,5.594863731656185,Mid,NORTH WEST,ECONSULT HEALTH LIMITED
P85612,75.0,4044,0.9272997032640949,Low,NORTH WEST,ACCURX LIMITED
P85614,231.0,5122,2.254978524014057,Mid,NORTH WEST,ACCURX LIMITED
P85615,3477.0,11902,14.6067887749958,High,NORTH WEST,ACCURX LIMITED
P85622,391.0,10895,1.794401101422671,Mid,NORTH WEST,ACCURX LIMITED
P86001,246.0,8248,1.4912706110572258,Low,NORTH WEST,PATCHS HEALTH LIMITED
P86002,98.0,1858,2.63724434876211,Mid,NORTH WEST,PATCHS HEALTH LIMITED
P86003,2161.0,10571,10.221360325418598,High,NORTH WEST,PATCHS HEALTH LIMITED
P86004,854.0,9069,4.708347116550888,Mid,NORTH WEST,PATCHS HEALTH LIMITED
P86005,129.0,6242,1.0333226529958348,Low,NORTH WEST,PATCHS HEALTH LIMITED
P86006,474.0,17060,1.3892145369284878,Low,NORTH WEST,PATCHS HEALTH LIMITED
P86007,771.0,13768,2.7999709471237653,Mid,NORTH WEST,PATCHS HEALTH LIMITED
